Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
TFC,"Truist Financial Corp",52.99,0.32,+0.61%,13.77%,7%,17537,2.1%,97.9%,0.020958258135879
HAL,"Halliburton Company",32.84,-0.45,-1.35%,9.83%,4%,17299,25.0%,75.0%,0.33387308196469
AFRM,"Affirm Holdings Inc Cl A",78.32,4.92,+6.70%,43.03%,49%,17147,38.0%,62.0%,0.61277276147479
BILI,"Bilibili Inc ADR",17.07,-0.54,-3.07%,37.28%,26%,17099,68.7%,31.3%,2.1978679633439
ANET,"Arista Networks Inc",203.62,-6.88,-3.27%,28.92%,31%,17072,39.5%,60.5%,0.651862602806
JACK,"Jack IN The Box Inc",18.76,-0.01,-0.05%,37.31%,51%,17068,4.6%,95.4%,0.048596178657001
ZM,"Zoom Communications Inc",109.84,4.71,+4.48%,70.36%,90%,16996,49.6%,50.4%,0.98481840476469
XE,"X-Energy Inc Cl A",22.73,2.38,+11.70%,0.00%,0%,16738,62.9%,37.1%,1.693595107821
B,"Barrick Mining Corp",40.91,-0.32,-0.78%,42.12%,22%,16729,37.7%,62.3%,0.60593261015648
NEM,"Newmont Mining Corp",114.19,-3.65,-3.10%,34.92%,18%,16530,42.0%,58.0%,0.72331109257715
GEV,"GE Vernova Inc",1049.42,9.52,+0.92%,27.96%,33%,16473,69.7%,30.3%,2.3012024048096
PEP,"Pepsico Inc",140.62,1.92,+1.38%,32.33%,22%,16409,50.7%,49.3%,1.027805239743
KOD,"Kodiak Sciences Inc",39.98,-3.43,-7.90%,22.41%,15%,16292,76.0%,24.0%,3.1720870678617
BLSH,"Bullish Ord Shs",27.48,2.85,+11.57%,14.34%,25%,16039,47.3%,52.7%,0.89765735920492
LAC,"Lithium Americas Corp",3.43,0.17,+5.21%,2.76%,3%,15982,7.5%,92.5%,0.081106676587973
ZIM,"Zim Integrated Shipping Services Ltd",26.82,1.55,+6.13%,11.22%,18%,15822,29.5%,70.5%,0.41799605664098
DDOG,"Datadog Cl A",252.24,11.33,+4.70%,43.79%,47%,15800,42.4%,57.6%,0.7372182517867
DOW,"Dow Inc",30.36,-0.21,-0.69%,0.37%,1%,15682,60.7%,39.3%,1.544952937358
CIEN,"Ciena Corp",442.79,10.74,+2.49%,68.56%,67%,15666,40.6%,59.4%,0.68451612903226
ABT,"Abbott Laboratories",111.27,0.36,+0.32%,33.55%,43%,15539,13.7%,86.3%,0.15884853456634
BTDR,"Bitdeer Technologies Group",8.76,-0.26,-2.88%,23.41%,21%,15532,55.0%,45.0%,1.2201257861635
ABNB,"Airbnb Inc Cl A",185.13,5.04,+2.80%,17.73%,17%,15478,35.3%,64.7%,0.54486475696177
EQNR,"Equinor ASA ADR",40.54,-0.45,-1.10%,44.81%,63%,15435,2.3%,97.7%,0.023608992638769
KHC,"Kraft Heinz Company",25.38,0.85,+3.47%,45.54%,42%,15365,29.7%,70.3%,0.42255346727155
RUM,"Rum Group Inc",7.54,-0.01,-0.13%,8.24%,51%,15327,25.2%,74.8%,0.33603556485356
ABCL,"Abcellera Biologics Inc",10.97,0.62,+5.94%,4.18%,7%,15278,17.7%,82.3%,0.21504692222045
KVUE,"Kenvue Inc",19.2,0.22,+1.16%,0.26%,1%,15033,13.5%,86.5%,0.15629566956388
BMY,"Bristol-Myers Squibb Company",64.65,0.95,+1.49%,25.36%,11%,14928,49.0%,51.0%,0.96034143138542
KLAC,"K L A-Tencor Corp",209.37,1.12,+0.54%,44.19%,78%,14917,52.4%,47.6%,1.0989165611369
MGM,"MGM Resorts International",44.07,0.09,+0.20%,0.06%,1%,14877,52.0%,48.0%,1.0824468085106
TER,"Teradyne Inc",410.52,7.78,+1.93%,45.45%,68%,14786,44.8%,55.2%,0.81289847964689
VRT,"Vertiv Holdings",287.07,-1.29,-0.45%,34.01%,24%,14632,62.5%,37.5%,1.6632690207499
UPS,"United Parcel Service",105.54,1.63,+1.57%,10.63%,5%,14406,28.5%,71.5%,0.39945599378279
OXY,"Occidental Petroleum",57.7,-0.85,-1.45%,38.12%,32%,14390,29.6%,70.4%,0.41969218626677
SE,"Sea Ltd ADR",123.32,-4.79,-3.74%,21.89%,26%,14344,27.3%,72.7%,0.37631932450585
TGT,"Target Corp",155.51,1.51,+0.98%,46.95%,66%,14333,49.2%,50.8%,0.96963034217397
TOST,"Toast Inc Cl A",35.22,1.16,+3.41%,11.79%,12%,14172,28.8%,71.2%,0.40428061831153
CLS,"Celestica Inc",347.63,8.17,+2.41%,28.21%,15%,14154,41.0%,59.0%,0.69630872483221
CHYM,"Chime Financial Inc Cl A",32.18,0.58,+1.84%,0.00%,0%,14153,17.7%,82.3%,0.21464126330244
DAL,"Delta Air Lines Inc",91.31,1.38,+1.53%,3.39%,2%,14089,38.3%,61.7%,0.62072932244335
VFC,"V.F. Corp",14.74,0.17,+1.17%,1.33%,1%,13993,14.9%,85.1%,0.17519106407995
JNJ,"Johnson & Johnson",262.08,1.22,+0.47%,52.59%,63%,13988,48.6%,51.4%,0.94493882091212
NUAI,"New Era Energy & Digital Inc",4.99,-0.54,-9.67%,58.64%,62%,13756,11.6%,88.4%,0.13162224415926
PBF,"PBF Energy Inc",74.36,4.02,+5.72%,48.35%,66%,13647,4.0%,96.0%,0.041914796152084
UAMY,"United States Antimony Corp",5.34,0.37,+7.44%,0.00%,0%,13480,30.4%,69.6%,0.43587558585428
KR,"Kroger Company",57.23,1.17,+2.09%,83.57%,90%,13235,52.9%,47.1%,1.1240571336864
OSCR,"Oscar Health Inc Cl A",30.78,1.17,+3.95%,8.13%,2%,13183,28.0%,72.0%,0.38943929173693
TTWO,"Take-Two Interactive",241.91,-1.09,-0.45%,52.44%,57%,13087,52.2%,47.8%,1.0905750798722
AA,"Alcoa Corp",49.59,-1.63,-3.18%,19.36%,14%,12926,45.1%,54.9%,0.82133295758771
EMR,"Emerson Electric Company",164.21,0.41,+0.25%,30.75%,24%,12845,1.9%,98.1%,0.018959225765508
VG,"Venture Global Inc Cl A",13.54,-0.18,-1.31%,24.13%,12%,12750,38.7%,61.3%,0.63064330477043
AXP,"American Express Company",343.65,-0.43,-0.12%,8.05%,2%,12675,75.5%,24.5%,3.0742526518804
CAVA,"Cava Group Inc",72.18,2.71,+3.90%,17.57%,16%,12512,31.2%,68.8%,0.45302520032517
RUN,"Sunrun Inc",9.86,0.02,+0.20%,8.10%,2%,12499,27.1%,72.9%,0.37080500109673
SOC,"Sable Offshore Corp",4.03,-0.35,-7.99%,33.36%,26%,12461,29.4%,70.6%,0.41586183388251
CLF,"Cleveland-Cliffs Inc",12.15,-0.1,-0.82%,13.85%,5%,12454,23.4%,76.6%,0.30531390839535
NNE,"Nano Nuclear Energy Inc",20.52,1.51,+7.94%,31.13%,27%,12443,26.1%,73.9%,0.35352985967584
VSAT,"Viasat Inc",82.9,-4.33,-4.96%,24.39%,14%,12438,36.2%,63.8%,0.56689342403628
CVS,"CVS Corp",94.99,0.27,+0.29%,12.18%,9%,12427,26.5%,73.5%,0.36126629422719
HLT,"Hilton Inc",320.82,-1.71,-0.53%,21.56%,18%,12349,1.1%,98.9%,0.010970118706508
ETN,"Eaton Corp",453.33,-6.63,-1.44%,38.61%,42%,12305,85.8%,14.2%,6.0637198622273
PG,"Procter & Gamble Company",144.26,0.18,+0.12%,24.30%,27%,12289,46.1%,53.9%,0.8566248678048
HIVE,"Hive Digital Technologies Ltd",2.58,-0.16,-5.84%,21.76%,42%,12078,9.4%,90.6%,0.10382014256991
NEE,"Nextera Energy",86.01,0.23,+0.27%,0.00%,0%,12060,51.3%,48.7%,1.0517182715209
CCJ,"Cameco Corp",97.75,-1.28,-1.29%,15.41%,9%,11792,51.0%,49.0%,1.0401384083045
ZENA,"Zenatech Inc",2.13,0.23,+12.11%,11.24%,14%,11787,4.4%,95.6%,0.045595671072474
BROS,"Dutch Bros Inc Cl A",51.13,0.11,+0.22%,0.00%,0%,11776,43.3%,56.7%,0.7644590949955
FDX,"Fedex Corp",339.35,12.58,+3.85%,27.94%,10%,11744,28.2%,71.8%,0.39311981020166
BTG,"B2Gold Corp",5.07,-0.14,-2.69%,7.46%,19%,11582,7.4%,92.6%,0.079705416239396
CPRI,"Capri Holdings Ltd",15.6,0.05,+0.32%,21.03%,18%,11579,2.7%,97.3%,0.027417923691216
FCEL,"Fuelcell Energy Inc",20.34,-1.33,-6.14%,35.26%,46%,11424,23.8%,76.2%,0.31234922458357
HD,"Home Depot",341.7,-1.73,-0.50%,74.15%,81%,11370,47.3%,52.7%,0.89879759519038
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.31,0.02,+0.61%,1.92%,1%,11331,12.4%,87.6%,0.14120253801994
ECO,"Okeanis Eco Tankers Corp",63.92,1.04,+1.65%,19.42%,29%,11257,2.4%,97.6%,0.024574497132975
NCLH,"Norwegian Cruise Ord",19.55,0.63,+3.33%,18.83%,18%,11247,64.3%,35.7%,1.8026414154
ENPH,"Enphase Energy Inc",40.78,0.01,+0.02%,25.35%,36%,11209,48.2%,51.8%,0.93125430737422
KMI,"Kinder Morgan Inc",32.08,0.35,+1.10%,20.48%,14%,11036,16.1%,83.9%,0.19217889164956
DVN,"Devon Energy Corp",44.39,-0.47,-1.05%,31.08%,20%,10939,24.3%,75.7%,0.32033796016898
MS,"Morgan Stanley",218.38,0.74,+0.34%,31.02%,37%,10911,39.6%,60.4%,0.65518810679612
RCAT,"Red Cat Holdings Inc",10.23,-0.09,-0.87%,20.20%,10%,10882,32.9%,67.1%,0.48966461327858
FPS,"Forgent Power Solutions Inc Cl A",37.56,-0.71,-1.86%,65.58%,84%,10775,12.0%,88.0%,0.13648349330239
CRML,"Critical Metals Corp",6.58,-0.03,-0.45%,11.75%,10%,10758,12.5%,87.5%,0.14240203886588
FLY,"Firefly Aerospace Inc",26.77,0.23,+0.87%,29.66%,15%,10709,19.5%,80.5%,0.2424875275554
ACN,"Accenture Plc",178.49,-1.65,-0.92%,66.67%,64%,10643,44.7%,55.3%,0.8088035350102
CDE,"Coeur Mining Inc",18.45,-0.35,-1.86%,19.16%,10%,10582,21.4%,78.6%,0.27172214878019
TSCO,"Tractor Supply Company",36.17,-0.26,-0.71%,46.42%,55%,10570,16.8%,83.2%,0.20140941122982
MOS,"Mosaic Company",21.78,-0.82,-3.63%,39.57%,37%,10566,55.0%,45.0%,1.2220820189274
PINS,"Pinterest Inc",23.32,0.42,+1.83%,18.05%,24%,10482,40.9%,59.1%,0.69119070667957
EROC,"Erock Inc Cl A",15.66,1.84,+13.31%,0.00%,0%,10406,37.3%,62.7%,0.59405637254902
WYNN,"Wynn Resorts Ltd",102.37,-0.6,-0.58%,9.51%,2%,10351,25.5%,74.5%,0.34149818558839
AEO,"American Eagle Outfitters",16.3,0.06,+0.37%,28.78%,73%,10320,33.1%,66.9%,0.49543544413853
DOCU,"Docusign Inc",64.09,5.99,+10.31%,73.93%,82%,10291,24.3%,75.7%,0.32020525978191
UUUU,"Energy Fuels Inc",14.58,0.11,+0.76%,0.98%,1%,10283,25.5%,74.5%,0.34242819843342
EMN,"Eastman Chemical Company",73.77,1.23,+1.70%,1.95%,2%,10234,0.3%,99.7%,0.0030383220621386
NN,"Nextnav Inc",19.51,0.28,+1.46%,42.06%,51%,10188,35.8%,64.2%,0.55827470174365
TJX,"TJX Companies",153.81,1.2,+0.79%,77.70%,89%,10177,82.2%,17.8%,4.6319867183177
CHKP,"Check Point Software",134.23,4.94,+3.82%,43.94%,45%,10063,3.4%,96.6%,0.035394587920568
VLO,"Valero Energy Corp",342.92,12.71,+3.85%,70.59%,72%,10046,53.8%,46.2%,1.1660198361363
STLA,"Stellantis N.V.",5.37,0.02,+0.37%,34.60%,36%,10025,54.6%,45.4%,1.2028125686662
TEVA,"Teva Pharmaceutical Industries ADR",36.52,-0.22,-0.60%,11.35%,7%,10013,25.9%,74.1%,0.34964280900391
W,"Wayfair Inc",101.13,-1.81,-1.76%,12.71%,9%,9900,20.4%,79.6%,0.25634517766497
RBRK,"Rubrik Inc Cl A",105.09,8.36,+8.64%,62.01%,73%,9843,23.9%,76.1%,0.31432768059821
PAGP,"Plains Gp Holdings LP",25.49,0.34,+1.35%,27.62%,16%,9825,1.4%,98.6%,0.014455343314404
AMPY,"Amplify Energy Corp",4.83,0.44,+10.02%,10.21%,2%,9791,8.4%,91.6%,0.091283994650022
TMC,"Tmc The Metals Company",4.41,-0.06,-1.34%,28.94%,35%,9682,31.7%,68.3%,0.46364323507181
APH,"Amphenol Corp",165.75,-4.21,-2.48%,42.98%,41%,9623,76.8%,23.2%,3.3171825930911
CLOV,"Clover Health Investments Corp",4.49,-0.05,-1.10%,0.00%,0%,9598,46.4%,53.6%,0.86731517509728
SJM,"J.M. Smucker Company",120.63,1.84,+1.55%,72.49%,94%,9582,1.6%,98.4%,0.016011027462623
HON,"Honeywell International",233.99,-1.35,-0.57%,55.23%,65%,9471,11.8%,88.2%,0.13343705122068
USAS,"Americas Gold and Silver Corp",5.05,-0.14,-2.70%,3.03%,2%,9418,84.4%,15.6%,5.4024473147519
GM,"General Motors Company",86.39,-0.37,-0.43%,26.69%,27%,9366,31.8%,68.2%,0.46572769953052
DINO,"HF Sinclair Corp",91.87,3.94,+4.48%,60.93%,73%,9357,15.1%,84.9%,0.1783150736683
CLMT,"Calumet Inc",48.79,1.6,+3.39%,61.43%,51%,9342,6.4%,93.6%,0.068878718535469
IBRX,"Immunitybio Inc",7.65,-0.09,-1.16%,0.00%,0%,9295,19.4%,80.6%,0.24131944444444
GSK,"Gsk Plc ADR",50.45,0.15,+0.30%,8.87%,3%,9175,17.1%,82.9%,0.20660178853235
UAL,"United Airlines Holdings",126.35,1.23,+0.98%,4.18%,4%,9113,49.2%,50.8%,0.96995244271509
FLR,"Fluor Corp",52.33,0.3,+0.58%,30.53%,39%,9065,19.0%,81.0%,0.23484538891159
IP,"International Paper Company",41.12,-0.02,-0.05%,31.49%,29%,9063,15.9%,84.1%,0.18874606505771
SGI,"Somnigroup International Inc",66.34,2.09,+3.25%,44.55%,60%,9049,0.0%,100.0%,0
ARDX,"Ardelyx Inc",3.91,-0.06,-1.51%,31.26%,63%,8946,62.8%,37.2%,1.6848739495798
HSY,"Hershey Foods Corp",186.12,1.89,+1.03%,25.87%,20%,8930,4.9%,95.1%,0.051949581811756
OKTA,"Okta Inc Cl A",154.95,7.65,+5.19%,89.66%,94%,8885,48.1%,51.9%,0.9269139015398
AZ,"A2Z Cust2Mate Solutions Corp",8.1,1.63,+25.19%,21.43%,41%,8854,0.6%,99.4%,0.0059077482390366
ABR,"Arbor Realty Trust",5.26,0.04,+0.77%,11.57%,42%,8794,3.9%,96.1%,0.040710059171598
PL,"Planet Labs Pbc",24.75,0.25,+1.02%,39.18%,42%,8699,19.2%,80.8%,0.23741109530583
RIG,"Transocean Inc",5.72,0.02,+0.35%,2.57%,1%,8654,9.6%,90.4%,0.10594249201278
P,"Everpure Inc",117.35,5.95,+5.34%,56.17%,82%,8577,17.2%,82.8%,0.20717804363125
CHWY,"Chewy Inc",22.46,0.11,+0.49%,61.49%,76%,8533,59.8%,40.2%,1.4884806065908
SG,"Sweetgreen Inc Cl A",6.06,0.24,+4.12%,24.69%,30%,8509,40.9%,59.1%,0.69198647842513
MGNI,"Magnite Inc",24.58,0.24,+0.99%,4.08%,4%,8468,70.7%,29.3%,2.418651594671
RZLV,"Rezolve AI Plc",2.65,-0.03,-1.12%,0.00%,0%,8422,55.6%,44.4%,1.2512697139802
COP,Conocophillips,124.52,-2.78,-2.18%,29.20%,24%,8331,30.7%,69.3%,0.44284724627641
GE,"GE Aerospace",360.64,-4.69,-1.28%,14.46%,16%,8272,50.0%,50.0%,0.99806763285024
ULTA,"Ulta Beauty Inc",515.57,-16.32,-3.07%,58.32%,83%,8272,79.7%,20.3%,3.9179548156956
ITUB,"Itau Unibanco Banco Holding S.A. ADR",7.34,-0.06,-0.81%,1.43%,8%,8238,75.1%,24.9%,3.0107108081792
LUMN,"Lumen Technologies Inc",6.4,0.11,+1.75%,20.35%,11%,8199,24.0%,76.0%,0.31647398843931
GEO,"Geo Group Inc",30.37,-1.08,-3.43%,0.00%,0%,8084,17.0%,83.0%,0.20530788728194
DASH,"Doordash Cl A",216.26,3.77,+1.77%,18.64%,26%,7992,58.0%,42.0%,1.3821162444113
HSBC,"HSBC Holdings Plc ADR",104.05,-0.07,-0.07%,28.53%,24%,7940,29.4%,70.6%,0.41659232827832
SHAZ,"Sharonai Holdings Inc",72.02,3.56,+5.20%,8.06%,4%,7830,22.0%,78.0%,0.28150572831424
GTLB,"Gitlab Inc Cl A",43.35,2.54,+6.22%,51.76%,90%,7813,6.6%,93.4%,0.071007539410555
AEHR,"Aehr Test Systems",123.3,-5.93,-4.59%,47.61%,47%,7747,42.8%,57.2%,0.74915330774441
AKAM,"Akamai Technologies",125.29,2.51,+2.04%,39.26%,48%,7712,27.6%,72.4%,0.38084153983885
ASST,"Strive Inc",12.58,0.19,+1.53%,0.00%,2%,7640,19.6%,80.4%,0.24348958333333
TMUS,"T-Mobile US",183.38,6.25,+3.53%,38.95%,38%,7610,23.7%,76.3%,0.31139066000345
EXK,"Endeavour Silver Corp",10.31,-0.3,-2.83%,16.14%,5%,7567,3.8%,96.2%,0.039708711184391
IOVA,"Iovance Biotherapeutics Inc",6.52,-0.22,-3.26%,7.35%,26%,7567,23.7%,76.3%,0.31007617728532
FUTU,"Futu Holdings Ltd ADR",104.6,-0.56,-0.53%,37.12%,52%,7455,33.0%,67.0%,0.49249249249249
ABVX,"Abivax Sa ADR",121.45,-4.07,-3.24%,14.14%,14%,7420,22.2%,77.8%,0.28484848484848
MDT,"Medtronic Inc",90.58,-0.18,-0.20%,66.60%,90%,7379,23.3%,76.7%,0.30417108518911
EXE,"Expand Energy Corporation",94.68,-1.6,-1.66%,17.52%,4%,7358,34.2%,65.8%,0.51993389795497
AGI,"Alamos Gold Inc",32.85,-0.68,-2.03%,45.02%,31%,7350,80.0%,20.0%,4.0102249488753
M,"Macy's Inc",23.84,0.05,+0.21%,47.77%,68%,7335,37.0%,63.0%,0.58663205710578
TEM,"Tempus AI Cl A",54.29,-0.32,-0.59%,8.06%,5%,7258,34.2%,65.8%,0.52031839128613
QMCO,"Quantum Corp",24.68,2.75,+12.51%,5.07%,2%,7239,36.9%,63.1%,0.58576122672508
ZVRA,"Zevra Therapeutics Inc",11.18,-0.26,-2.27%,4.64%,10%,7222,56.2%,43.8%,1.2854430379747
GFS,"Globalfoundries Inc",52.69,-0.49,-0.92%,41.47%,57%,7164,45.2%,54.8%,0.8256880733945
SIDU,"Sidus Space Inc Cl A",2.54,0.06,+2.42%,8.16%,8%,7155,3.9%,96.1%,0.040424603751636
SERV,"Serve Robotics Inc",4.94,0.11,+2.28%,6.91%,4%,7153,39.7%,60.3%,0.65847437978205
GRPN,"Groupon Cl A",21.98,-0.17,-0.77%,30.98%,37%,7153,7.0%,93.0%,0.074830954169797
CAG,"Conagra Brands",15.39,0.43,+2.87%,32.96%,26%,7134,28.1%,71.9%,0.39091440826672
CNC,"Centene Corp",66.04,-1.03,-1.54%,0.00%,0%,7123,25.1%,74.9%,0.33514526710403
VIVO,"Vivopower Plc",4.59,0.37,+8.77%,11.44%,2%,7069,8.7%,91.3%,0.095120061967467
CSX,"CSX Corp",50.14,0.06,+0.12%,37.22%,27%,6921,47.1%,52.9%,0.89150040994807
SLB,"Slb Limited",52.06,-0.55,-1.05%,15.81%,11%,6917,47.0%,53.0%,0.88782751091703
DUOL,"Duolingo Inc Cl A",144.1,9.47,+7.03%,10.32%,8%,6864,26.9%,73.1%,0.36760310818888
CF,"Cf Industries Holdings",117.05,-2.96,-2.47%,27.52%,35%,6859,17.9%,82.1%,0.21764601455707
MELI,"Mercadolibre Inc",1828.25,-0.04,0.00%,17.38%,14%,6828,44.9%,55.1%,0.81595744680851
EYPT,"Eyepoint Inc",13.48,-0.05,-0.37%,98.34%,99%,6790,94.8%,5.2%,18.235127478754
SBET,"Sharplink Inc",6.32,0.14,+2.27%,0.00%,0%,6753,5.7%,94.3%,0.060292039566651
WYFI,"Whitefiber Inc",28.22,-0.36,-1.26%,16.45%,23%,6700,27.8%,72.2%,0.3851560884846
GEMI,"Gemini Space Station Inc Cl A",4.3,0.13,+3.12%,56.53%,44%,6676,15.0%,85.0%,0.17618040873855
AMKR,"Amkor Technology",57.75,2.16,+3.89%,49.37%,53%,6615,38.9%,61.1%,0.63535228677379
GILD,"Gilead Sciences Inc",138.14,2.27,+1.67%,32.82%,27%,6570,28.1%,71.9%,0.39106500105865
SIRI,"Siriusxm Holdings Inc",27.99,-0.45,-1.58%,11.93%,7%,6559,26.5%,73.5%,0.35994194484761
VKTX,"Viking Thera",32.94,-1.08,-3.17%,18.22%,30%,6528,35.4%,64.6%,0.54765291607397
PGY,"Pagaya Technologies Ltd Cl A",21.46,1.15,+5.66%,10.37%,2%,6517,4.2%,95.8%,0.044056392181993
CHTR,"Charter Communications",156.53,6.31,+4.20%,41.10%,57%,6512,55.2%,44.8%,1.2331961591221
KVYO,"Klaviyo Inc Series A",19.22,1.97,+11.42%,49.21%,46%,6506,15.2%,84.8%,0.17947788252357
FSLY,"Fastly Inc",30.02,1.49,+5.22%,22.13%,32%,6495,21.4%,78.6%,0.27303018424147
ADI,"Analog Devices",381.17,-3.26,-0.85%,58.88%,78%,6495,42.8%,57.2%,0.7478471474704
CURI,"Curiositystream Inc",3.99,1.19,+42.50%,39.38%,56%,6488,21.7%,78.3%,0.27792003151467
HLIT,"Harmonic Inc",13.08,1.08,+9.00%,29.21%,28%,6486,10.6%,89.4%,0.11827586206897
CEG,"Constellation Energy Corp",278.64,-0.04,-0.01%,10.27%,7%,6458,55.9%,44.1%,1.2651701157489
UEC,"Uranium Energy",11.19,-0.17,-1.50%,6.63%,2%,6439,33.3%,66.7%,0.5002329916123
NB,"Niocorp Developments Ltd",5.12,-0.1,-1.92%,9.93%,12%,6420,8.4%,91.6%,0.091279959204488
GDS,"Gds Holdings Ltd ADR",34.77,2.03,+6.20%,31.61%,21%,6418,1.9%,98.1%,0.019863340219291
NAMS,"Newamsterdam Pharma Company N.V.",26.67,-1.16,-4.17%,42.14%,73%,6398,99.7%,0.3%,398.875
TSSI,"Tss Inc",11.96,-0.15,-1.24%,68.41%,79%,6369,17.2%,82.8%,0.20808042488619
DUK,"Duke Energy Corp",124.49,1,+0.81%,43.26%,40%,6367,7.0%,93.0%,0.075143532590341
CPB,"The Campbell's Company",23.28,0.68,+3.01%,18.92%,39%,6353,35.1%,64.9%,0.54161611259403
FTNT,"Fortinet Inc",165.44,4.6,+2.86%,39.50%,54%,6316,26.2%,73.8%,0.35449281578383
NVAX,"Novavax Inc",8.14,0.18,+2.26%,4.10%,6%,6281,47.9%,52.1%,0.9190345249007
ALMS,"Alumis Inc",24.41,-1.14,-4.46%,13.79%,84%,6281,96.5%,3.5%,27.292792792793
AOSL,"Alpha and Omega Semi",30.62,-5.66,-15.60%,41.21%,69%,6256,68.9%,31.1%,2.219763252702
OUST,"Ouster Inc",45.13,-0.99,-2.15%,34.01%,41%,6239,36.2%,63.8%,0.5668006027122
ETSY,"Etsy Inc",80.67,1.04,+1.31%,7.42%,8%,6237,66.4%,33.6%,1.9756679389313
BTU,"Peabody Energy Corp",24.09,-0.57,-2.31%,16.94%,12%,6228,33.2%,66.8%,0.49711538461538
SONO,"Sonos Inc",16.59,0.84,+5.33%,59.38%,87%,6224,0.2%,99.8%,0.0016092693916962
GLNG,"Golar Lng Ltd",51.21,0.14,+0.27%,39.64%,34%,6215,40.5%,59.5%,0.68063818280151
BSP,"Bending Spoons S.P.A.",40.92,-8.06,-16.46%,46.84%,65%,6127,80.0%,20.0%,4.0057189542484
IMAX,"Imax Corp",53.26,1.94,+3.78%,39.34%,50%,6121,91.4%,8.6%,10.592803030303
STZ,"Constellation Brands",136.35,2.39,+1.78%,16.18%,12%,6115,49.5%,50.5%,0.98088759313249
ESTC,"Elastic N.V.",86.03,8.87,+11.50%,63.02%,87%,6109,5.2%,94.8%,0.054730662983425
PTON,"Peloton Interactive Inc",5.56,0.14,+2.58%,0.00%,0%,6089,18.7%,81.3%,0.22935594589138
LMND,"Lemonade Inc",52.98,1.34,+2.59%,4.63%,1%,6047,60.5%,39.5%,1.5311845960653
TLRY,"Tilray Brands Inc",4.7,0.02,+0.43%,5.53%,4%,6008,9.6%,90.4%,0.1060382916053
EQPT,"Equipmentshare.com Inc",21.41,0.73,+3.53%,38.81%,38%,5964,16.8%,83.2%,0.20193470374849
SCCO,"Southern Copper Corp",187.59,-7.3,-3.75%,44.25%,43%,5941,30.2%,69.8%,0.43294741919923
AMPX,"Amprius Technologies Inc",11.94,-0.3,-2.45%,2.12%,1%,5935,36.0%,64.0%,0.56184210526316
DECK,"Deckers Outdoor Corp",93.3,2.1,+2.30%,5.34%,4%,5930,43.9%,56.1%,0.78131571042355
ASO,"Academy Sports and Outdoors Inc",48.93,-0.31,-0.63%,51.24%,71%,5913,5.1%,94.9%,0.054198609377786
WU,"Western Union Company",7.49,0.35,+4.90%,48.46%,94%,5906,40.6%,59.4%,0.68358038768529
TWLO,Twilio,249.42,2.8,+1.14%,31.16%,35%,5848,14.7%,85.3%,0.17264888710648
TRIP,"Tripadvisor Inc",10.97,0.26,+2.43%,13.59%,29%,5790,21.7%,78.3%,0.27786360626793
WIX,"Wix.com Ltd",80.06,11.31,+16.45%,54.02%,49%,5771,13.0%,87.0%,0.14914376742334
LMT,"Lockheed Martin Corp",598.01,-8.71,-1.44%,30.21%,28%,5749,53.9%,46.1%,1.1669807764795
MMM,"3M Company",182.65,-1.13,-0.61%,9.73%,10%,5749,34.6%,65.4%,0.52898936170213
ZTS,"Zoetis Inc Cl A",75.84,2.3,+3.13%,45.16%,63%,5712,42.7%,57.3%,0.74412213740458
LTH,"Life Time Group Holdings Inc",44.31,0.49,+1.12%,22.48%,33%,5681,90.7%,9.3%,9.7594696969697
AES,"The Aes Corp",14.73,0.02,+0.14%,1.12%,4%,5646,7.3%,92.7%,0.078510028653295
SBSW,"Sibanye Gold Ltd ADR",10.48,-0.23,-2.15%,40.96%,37%,5580,12.5%,87.5%,0.14227226202661
KTOS,"Kratos Defense & Security Inc",62.79,-1.03,-1.61%,17.47%,13%,5572,24.5%,75.5%,0.32414448669202
HDB,"Hdfc Bank Ltd ADR",23.1,-0.01,-0.04%,33.06%,56%,5556,0.0%,100.0%,0.0003601008
AEM,"Agnico-Eagle Mines Ltd",180.36,-4.82,-2.60%,54.14%,45%,5552,38.7%,61.3%,0.63054331864905
HUBS,"Hubspot Inc",240.51,30.39,+14.46%,51.10%,63%,5538,39.5%,60.5%,0.65214797136038
NXE,"Nexgen Energy Ltd",10.39,-0.16,-1.52%,3.21%,2%,5529,87.7%,12.3%,7.1189427312775
CAKE,"Cheesecake Fact",111.88,-5.41,-4.61%,64.67%,78%,5492,85.2%,14.8%,5.7386503067485
INOD,"Innodata Inc",62.13,0.66,+1.07%,25.16%,22%,5478,50.4%,49.6%,1.0161943319838
PSX,"Phillips 66",232.61,7.03,+3.12%,59.47%,58%,5461,25.2%,74.8%,0.33749693852559
COUR,"Coursera Inc",5.8,0.22,+3.94%,31.26%,30%,5421,1.5%,98.5%,0.015548894717123
GLOB,"Globant S.A.",40.99,2.25,+5.81%,80.56%,88%,5414,43.3%,56.7%,0.76351791530945
LEN,"Lennar Corp",87.54,2.34,+2.75%,54.24%,56%,5411,80.2%,19.8%,4.0570093457944
AVAV,"Aerovironment Inc",189.43,-4.38,-2.26%,48.51%,71%,5322,25.9%,74.1%,0.34939148073022
PAG,"Penske Automotive Group",218.67,0.67,+0.31%,1.97%,1%,5320,0.0%,100.0%,0.0001880053
