Symbol,Name,Latest,Change,%Change,"Options Vol","P/C Vol","30D His Vol","Imp Vol","IV Rank","IV Pctl",Earnings
OMER,"Omeros Corp",17.19,-0.16,-0.92%,5902,0.16617269314365,95.80%,66.61%,5.01%,6%,2026-11-12
CNC,"Centene Corp",67.47,1.43,+2.17%,7924,0.16976675524063,38.48%,38.80%,4.79%,2%,2026-11-04
ASTS,"Ast Spacemobile Inc",70.98,-0.54,-0.76%,124194,0.37329573726986,97.55%,78.77%,4.71%,5%,2026-11-09
FIGR,"Figure Technology Solutions Inc Cl A",31.43,-0.45,-1.41%,62398,0.69887554793215,77.89%,76.09%,4.68%,1%,2026-11-12
USAS,"Americas Gold and Silver Corp",5.24,0.19,+3.76%,5697,0.76377708978328,82.07%,85.37%,4.65%,5%,2026-08-14
PLUG,"Plug Power Inc",2.32,0.02,+0.87%,30278,0.090745343852444,60.18%,86.15%,4.62%,2%,2026-11-09
MMM,"3M Company",182.65,0,0.00%,5033,0.74212530287297,28.48%,22.30%,4.55%,3%,2026-10-20
SEZL,"Sezzle Inc",128.96,-0.91,-0.70%,4958,0.15544162199953,142.28%,61.51%,4.23%,8%,2026-11-04
DLO,"Dlocal Ltd Cl A",14.17,-0.59,-4.00%,5335,0.37005649717514,34.36%,43.27%,4.18%,5%,2026-11-11
STUB,"Stubhub Holdings Inc Cl A",8.08,0.4,+5.21%,33344,0.10068000264079,76.14%,67.60%,3.43%,3%,2026-11-12
SBET,"Sharplink Inc",6.26,-0.06,-0.95%,7536,0.078728886344117,64.02%,69.15%,3.28%,1%,2026-11-11
UNH,"Unitedhealth Group",401.73,2.67,+0.67%,42332,0.76361288172312,23.95%,26.95%,3.26%,3%,2026-10-27
AMPX,"Amprius Technologies Inc",12.51,0.57,+4.77%,14321,0.1879717959353,89.80%,84.05%,3.00%,1%,2026-11-05
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.16,-0.15,-4.53%,8069,0.6545007176543,56.99%,66.53%,2.91%,1%,2026-11-04
SPCE,"Virgin Galactic Holdings Inc",3.32,0.18,+5.73%,55450,0.19126903989516,66.15%,90.42%,2.49%,1%,2026-11-12
XYZ,"Block Inc",82.88,-0.21,-0.25%,34083,0.1963144963145,36.92%,35.24%,2.46%,1%,2026-11-05
PTON,"Peloton Interactive Inc",5.63,0.07,+1.26%,6301,0.70481601731602,63.77%,49.24%,2.16%,1%,2026-11-05
TPR,"Tapestry Inc",128.98,0.59,+0.46%,12257,0.41356244954446,61.70%,32.29%,2.12%,1%,2026-11-05
SONY,"Sony Group Corp ADR",24.29,0.68,+2.88%,7806,0.046520981364794,29.29%,26.25%,2.11%,8%,2026-11-10
CLOV,"Clover Health Investments Corp",4.6,0.11,+2.45%,16620,1.1161191749427,67.00%,57.41%,2.00%,2%,2026-11-03
QBTS,"D-Wave Quantum Inc",21.17,0.27,+1.29%,40218,0.32148255240849,102.89%,77.39%,1.97%,2%,2026-11-05
BBAI,"Bigbear.Ai Holdings Inc",3.27,-0.07,-2.10%,17702,0.19891635624788,65.06%,71.03%,1.57%,1%,2026-11-09
SKHY,"SK hynix Inc",166.33,0.66,+0.40%,144782,0.80335056361711,N/A,75.28%,1.50%,4%,N/A
XE,"X-Energy Inc Cl A",20.98,-1.75,-7.72%,9804,1.6655791190865,100.73%,87.05%,1.19%,1%,2026-11-12
ASST,"Strive Inc",12.31,-0.27,-2.11%,12200,0.29018612521151,66.08%,86.48%,1.05%,2%,2026-11-09
VST,"Vistra Energy Corp",148.13,1.73,+1.18%,20696,0.73188284518828,47.52%,42.97%,1.00%,1%,2026-11-05
BMNR,"Bitmine Immersion Technologies",18.08,-0.21,-1.15%,118684,0.47162979863109,75.66%,70.11%,0.80%,1%,2025-11-21
LAC,"Lithium Americas Corp",3.38,-0.05,-1.46%,18084,0.13528783978906,56.54%,67.64%,0.74%,1%,2026-11-12
UAMY,"United States Antimony Corp",5.51,0.17,+3.18%,9142,0.55396906340303,122.25%,95.75%,0.60%,1%,2026-11-11
AUR,"Aurora Innovation Inc Cl A",6.99,0.15,+2.19%,9273,0.33194484343579,61.84%,57.59%,0.55%,1%,2026-10-27
USAR,"USA Rare Earth Inc",20,1.39,+7.47%,53790,0.35164338124435,86.77%,87.12%,0.53%,1%,2026-11-05
LAES,"Sealsq Corp",3.01,0.17,+5.99%,43755,0.10075471698113,59.86%,84.99%,0.50%,1%,2026-06-30
WFC,"Wells Fargo & Company",88.82,0.71,+0.81%,26627,0.76630182421227,23.01%,21.87%,0.46%,1%,2026-10-13
BW,"Babcock & Wilcox Enterprises",10.29,0.94,+10.05%,31530,3.4571670907549,99.75%,93.37%,0.38%,1%,2026-11-03
BROS,"Dutch Bros Inc Cl A",52.02,0.89,+1.74%,6496,0.80144204104271,68.70%,39.84%,0.23%,1%,2026-11-04
QS,"Quantumscape Corp",6.19,0.03,+0.49%,19172,0.28257960931228,74.49%,71.52%,0.20%,1%,2026-10-28
PURR,"Hyperliquid Strategies Inc",6.68,-0.14,-2.05%,19667,0.78014120202752,69.04%,87.55%,0.16%,2%,2026-08-12
USB,"U.S. Bancorp",65.42,0.25,+0.38%,5324,0.38573659552317,18.44%,19.15%,0.14%,1%,2026-10-15
UPST,"Upstart Holdings Inc",30.43,-0.54,-1.74%,13012,0.61840796019901,49.45%,57.79%,0.08%,1%,2026-11-03
U,"Unity Software Inc",46.25,0.46,+1.00%,24531,0.44283025526409,57.72%,54.69%,0.00%,0%,2026-11-04
JPM,"JP Morgan Chase & Company",362.84,-0.27,-0.07%,47327,0.84856651824076,19.31%,19.03%,0.00%,0%,2026-10-13
METC,"Ramaco Resources Inc",12.25,1.72,+16.33%,7729,0.24560838033844,81.91%,77.85%,0.00%,0%,2026-10-26
INFQ,"Infleqtion Inc",12.86,0.68,+5.58%,22174,0.18507829618941,92.85%,94.71%,0.00%,0%,2026-11-11
FRMI,"Fermi Inc",6.4,-0.2,-3.03%,75720,0.19908785709761,133.49%,102.14%,0.00%,0%,2026-11-09
DGXX,"Digi Power X Inc",3.97,-0.16,-3.87%,11667,0.031291434632723,89.42%,103.82%,0.00%,0%,2026-08-14
ROKU,"Roku Inc",157.68,3.6,+2.34%,20275,0.065479005728099,14.48%,15.32%,0.00%,0%,2026-10-29
DOW,"Dow Inc",31.07,0.71,+2.34%,9763,0.48283718104496,39.10%,38.65%,0.00%,0%,2026-10-22
DAL,"Delta Air Lines Inc",89.35,-1.96,-2.15%,17188,1.4928208846991,32.74%,33.80%,0.00%,0%,2026-10-08
PGEN,"Precigen Inc",6.1,-0.39,-6.01%,5402,0.087797019734193,58.69%,53.24%,0.00%,0%,2026-11-12
ALB,"Albemarle Corp",136.15,5.67,+4.35%,6768,0.67607726597325,36.93%,46.27%,0.00%,0%,2026-11-04
RZLV,"Rezolve AI Plc",2.67,0.02,+0.75%,10519,0.55883224659158,45.86%,86.49%,0.00%,0%,2026-09-01
SYM,"Symbotic Inc",42.7,0.9,+2.15%,6027,0.26830808080808,69.51%,56.09%,0.00%,0%,2026-11-23
NEE,"Nextera Energy",86.19,0.18,+0.21%,13972,1.0311091728449,13.59%,20.52%,0.00%,0%,2026-10-27
OSS,"One Stop Systems Inc",13.61,0.5,+3.81%,6439,0.011149497487437,91.75%,89.27%,0.00%,0%,2026-11-04
SBUX,"Starbucks Corp",107.69,-0.86,-0.79%,15001,1.2797872340426,21.20%,24.86%,0.00%,0%,2026-11-04
OPEN,"Opendoor Technologies Inc",3.64,-0.01,-0.27%,56032,0.24837358524196,81.78%,63.22%,0.00%,2%,2026-11-05
BAC,"Bank of America Corp",64.49,0.4,+0.62%,121792,0.4459456250742,17.73%,18.93%,0.00%,0%,2026-10-21
IBRX,"Immunitybio Inc",7.57,-0.08,-1.05%,16253,0.31305542090806,59.39%,63.37%,0.00%,0%,2026-11-03
SPCX,"SpaceX Corp",140,-1.29,-0.91%,1340363,0.8136738327975,89.76%,64.22%,0.00%,0%,2026-11-03
SCHW,"The Charles Schwab Corp",111.09,1.03,+0.94%,29277,1.063358940024,18.88%,20.58%,0.00%,0%,2026-10-15
ONDS,"Ondas Inc",9.24,0.33,+3.70%,308269,0.27391780482261,91.55%,82.55%,0.00%,0%,2026-11-12
SOFI,"Sofi Technologies Inc",18.29,-0.14,-0.76%,262577,0.39910483548688,58.97%,45.53%,0.00%,0%,2026-10-27
ECHO,"Echostar Corp",91.89,0.21,+0.23%,27003,7.7529983792545,45.26%,47.73%,0.00%,0%,2026-11-05
BLSH,"Bullish Ord Shs",24.39,-3.09,-11.24%,10512,0.21582234559334,77.62%,67.78%,0.00%,0%,2026-11-18
EQT,"Eqt Corp",54.42,0.34,+0.63%,8069,0.3090525632706,33.33%,26.65%,0.00%,0%,2026-10-20
CRGY,"Crescent Energy Company Cl A",12.2,0.3,+2.52%,5644,1.4743533537922,46.08%,42.77%,0.00%,1%,2026-11-02
NVO,"Novo Nordisk A/S ADR",45.89,-0.83,-1.78%,117607,0.16710662114957,40.45%,30.92%,0.00%,0%,2026-11-04
UUUU,"Energy Fuels Inc",15.1,0.52,+3.57%,21683,0.25538443723946,69.51%,69.98%,0.00%,0%,2026-11-02
QUBT,"Quantum Computing Inc",9.01,0.09,+1.01%,23152,0.41697778321807,71.79%,71.17%,0.00%,0%,2026-11-13
UEC,"Uranium Energy",11.21,0.02,+0.18%,19510,1.2730979843877,56.15%,63.73%,0.00%,0%,2026-09-23
JBLU,"Jetblue Airways Corp",5.65,-0.15,-2.59%,13246,2.1530587955249,63.38%,52.22%,0.00%,0%,2026-10-27
"Downloaded from Barchart.com as of 08-17-2026 12:52am CDT"
