Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CDE,"Coeur Mining Inc",14.91,-0.49,-3.18%,48.22%,56%,15935,17.7%,82.3%,0.21511361903309
FTNT,"Fortinet Inc",161.95,7.7,+4.99%,48.73%,66%,15913,42.7%,57.3%,0.7442727173079
MS,"Morgan Stanley",210.42,0.36,+0.17%,45.72%,67%,15873,39.1%,60.9%,0.64163822525597
WDAY,"Workday Inc",160.34,2.23,+1.41%,88.31%,95%,15718,28.4%,71.6%,0.39628675490806
SPOT,"Spotify Technology S.A.",499.94,-22.67,-4.34%,72.06%,76%,15636,40.9%,59.1%,0.69092678706608
RDW,"Redwire Corp",8.62,0.15,+1.77%,46.56%,63%,15540,19.4%,80.6%,0.24091671324762
ZETA,"Zeta Global Holdings Corp Cl A",21.6,0.23,+1.08%,84.85%,88%,15170,16.7%,83.3%,0.200633161852
AA,"Alcoa Corp",45.26,0.29,+0.64%,28.74%,30%,15075,29.9%,70.1%,0.42647615442846
MA,"Mastercard Inc",573.1,-4.25,-0.74%,53.52%,49%,15061,38.5%,61.5%,0.62663354573928
COF,"Capital One Financial",209.01,-1.13,-0.54%,31.82%,32%,15032,16.6%,83.4%,0.19948930737312
KLAC,"K L A-Tencor Corp",182.82,2.49,+1.38%,71.74%,89%,15020,59.6%,40.4%,1.4740569922583
CAPR,"Capricor Therap",3.85,-0.34,-8.11%,49.47%,80%,15013,49.3%,50.7%,0.97176254268453
RTX,"Rtx Corp",215.22,0.84,+0.39%,40.07%,34%,14998,50.7%,49.3%,1.0289502164502
ADI,"Analog Devices",367.41,0.74,+0.20%,85.41%,97%,14982,48.3%,51.7%,0.93465909090909
LYFT,"Lyft Inc Cl A",15.86,0.31,+1.99%,60.05%,67%,14903,41.5%,58.5%,0.70886366242403
ECHO,"Echostar Corp",84.09,-2.04,-2.37%,53.13%,48%,14772,32.1%,67.9%,0.4727816550349
ACN,"Accenture Plc",165.92,2.63,+1.61%,79.17%,80%,14666,30.8%,69.2%,0.44435690368328
PLUG,"Plug Power Inc",2.06,-0.03,-1.44%,19.75%,30%,14645,24.8%,75.2%,0.32967132740149
ZS,"Zscaler Inc",151.2,2.81,+1.89%,64.96%,85%,14602,48.9%,51.1%,0.95658582339542
B,"Barrick Mining Corp",36.73,-0.97,-2.57%,61.68%,55%,14582,43.6%,56.4%,0.77331874011918
AFRM,"Affirm Holdings Inc Cl A",71.51,-1.74,-2.38%,39.17%,43%,14487,36.5%,63.5%,0.57535885167464
HPQ,"HP Inc",27.27,0.41,+1.53%,64.85%,86%,14296,62.5%,37.5%,1.6691560866318
ASST,"Strive Inc",11.11,-0.83,-6.95%,2.00%,9%,14200,33.0%,67.0%,0.49206682778186
GE,"GE Aerospace",360.07,5.03,+1.42%,39.49%,46%,14161,56.3%,43.7%,1.2873526086254
EA,"Electronic Arts Inc",209.86,0.27,+0.13%,0.00%,0%,13730,17.5%,82.5%,0.21279038954156
TTWO,"Take-Two Interactive",242.92,-4.51,-1.82%,90.62%,98%,13695,36.7%,63.3%,0.57903839501902
RILY,"Brc Group Holdings Inc",7.16,0.15,+2.14%,3.77%,18%,13613,2.6%,97.4%,0.026544001206546
OUST,"Ouster Inc",39.01,3.48,+9.79%,87.58%,92%,13545,33.4%,66.6%,0.5011636927851
ENPH,"Enphase Energy Inc",37.54,0.16,+0.43%,46.98%,61%,13396,32.0%,68.0%,0.47031061354407
CELH,"Celsius Holdings Inc",29.21,-0.14,-0.48%,78.25%,76%,13378,32.9%,67.1%,0.49091719603254
PCG,"Pacific Gas & Electric Company",17.38,-0.4,-2.25%,38.72%,86%,13363,16.4%,83.6%,0.19632945389436
COP,Conocophillips,120.48,1.45,+1.22%,60.94%,72%,13251,27.4%,72.6%,0.37815912636505
FSLY,"Fastly Inc",22.66,1.11,+5.15%,51.99%,86%,13178,14.6%,85.4%,0.17158605974395
FISV,"Fiserv Inc",53.94,-0.13,-0.24%,57.60%,70%,12998,27.9%,72.1%,0.38600981019407
NWL,"Newell Rubbermaid Inc",5.6,0.46,+8.95%,42.22%,48%,12995,5.4%,94.6%,0.056589966663956
KMI,"Kinder Morgan Inc",32.18,0.52,+1.64%,33.02%,27%,12902,13.0%,87.0%,0.14950106913756
PL,"Planet Labs Pbc",20.48,0.26,+1.29%,44.54%,53%,12896,53.2%,46.8%,1.1365142478463
CPNG,"Coupang Cl A",16.35,0.26,+1.62%,83.32%,96%,12773,48.5%,51.5%,0.94295710374201
ABT,"Abbott Laboratories",105.7,0.09,+0.09%,53.54%,69%,12566,22.8%,77.2%,0.29466309499279
QXO,"Qxo Inc",13.3,-0.16,-1.19%,96.01%,98%,12566,41.0%,59.0%,0.69467296021578
FLNC,"Fluence Energy Inc Cl A",13.93,0.46,+3.41%,92.13%,98%,12564,41.5%,58.5%,0.71055139550715
SCHW,"The Charles Schwab Corp",105.24,0.91,+0.87%,18.18%,18%,12523,44.6%,55.4%,0.80394698934025
KHC,"Kraft Heinz Company",25.85,-0.53,-2.01%,85.24%,98%,12496,23.0%,77.0%,0.29869050093536
NET,"Cloudflare Inc Cl A",278.98,-4.41,-1.56%,74.30%,88%,12311,54.3%,45.7%,1.1859019886364
KDP,"Keurig Dr Pepper Inc",31.12,-0.45,-1.43%,79.46%,93%,12209,2.6%,97.4%,0.026915636302464
BP,"BP Plc ADR",45.22,1,+2.26%,77.64%,84%,12089,38.5%,61.5%,0.62595830531271
UPST,"Upstart Holdings Inc",27.44,0.4,+1.48%,59.32%,70%,12081,30.8%,69.2%,0.4450956937799
CVS,"CVS Corp",104.43,-0.79,-0.75%,64.65%,82%,12076,52.2%,47.8%,1.0910822510823
PGY,"Pagaya Technologies Ltd Cl A",19.27,1.63,+9.24%,9.39%,8%,12059,42.5%,57.5%,0.73911162388232
UEC,"Uranium Energy",9.6,-0.14,-1.44%,28.27%,24%,11997,40.9%,59.1%,0.6923402454507
VKTX,"Viking Thera",31.74,-1.37,-4.14%,20.36%,52%,11920,21.9%,78.1%,0.28089404685149
SO,"Southern Company",94.54,0.2,+0.21%,56.70%,70%,11844,33.0%,67.0%,0.49281572977061
ON,"On Semiconductor",81.61,-2.13,-2.54%,81.50%,93%,11737,62.8%,37.2%,1.6888888888889
W,"Wayfair Inc",84.9,-4.88,-5.44%,82.43%,83%,11653,63.2%,36.8%,1.7201213818861
SCCO,"Southern Copper Corp",182.71,-2.29,-1.24%,62.21%,51%,11599,76.9%,23.1%,3.3360747663551
TOST,"Toast Inc Cl A",32.27,-0.58,-1.77%,70.69%,76%,11577,25.5%,74.5%,0.34163866033144
NLY,"Annaly Capital Management Inc",22.72,-0.36,-1.56%,11.33%,16%,11554,77.6%,22.4%,3.4730933023616
MRK,"Merck & Company",130.2,0.41,+0.32%,78.32%,85%,11549,39.3%,60.7%,0.64844419069369
STM,"Stmicroelectronics N.V. ADR",52.39,-0.67,-1.26%,68.26%,84%,11502,43.8%,56.2%,0.779668884419
PAGP,"Plains Gp Holdings LP",26.33,-0.25,-0.96%,45.58%,55%,11447,1.7%,98.3%,0.017330252399573
GM,"General Motors Company",88.86,0.46,+0.52%,44.57%,47%,11446,36.4%,63.6%,0.57290092070908
SBET,"Sharplink Inc",6.12,-0.29,-4.52%,16.26%,41%,11425,16.8%,83.2%,0.20149332211589
CAR,"Avis Budget Group",137.44,-14.56,-9.58%,7.74%,43%,11330,83.1%,16.9%,4.9288330716902
VFC,"V.F. Corp",14.32,-0.64,-4.28%,9.62%,2%,11289,30.2%,69.8%,0.43279604010661
PINS,"Pinterest Inc",24.01,-0.42,-1.72%,78.67%,82%,11283,37.5%,62.5%,0.60042553191489
MDT,"Medtronic Inc",85.39,-0.32,-0.37%,64.28%,91%,10928,22.9%,77.1%,0.29632265717675
FTAI,"Ftai Aviation Ltd",206,8.5,+4.30%,53.96%,78%,10911,14.2%,85.8%,0.16495836002562
HNI,"Hon Industries Inc",45.01,1.43,+3.28%,23.05%,17%,10872,0.0%,100.0%,0.000368053
SLB,"Slb Limited",49.59,0.68,+1.39%,21.22%,17%,10698,28.0%,72.0%,0.38917023763148
MPT,"Medical Properties Trust Inc",4.63,-0.06,-1.28%,35.02%,81%,10682,34.4%,65.6%,0.52360576237341
OSCR,"Oscar Health Inc Cl A",31.22,-0.01,-0.03%,45.27%,80%,10579,34.2%,65.8%,0.52040816326531
AUR,"Aurora Innovation Inc Cl A",6.45,0.21,+3.37%,8.65%,33%,10511,21.7%,78.3%,0.2771567436209
STLA,"Stellantis N.V.",5.76,-0.1,-1.71%,49.13%,58%,10359,63.0%,37.0%,1.7054061112562
DXCM,"Dexcom Inc",83.45,8.91,+11.95%,22.89%,22%,10350,22.4%,77.6%,0.28907709552871
SHAZ,"Sharonai Holdings Inc",48.25,-0.52,-1.07%,76.82%,93%,10198,25.1%,74.9%,0.33429281695669
EQT,"Eqt Corp",53.29,0.58,+1.10%,0.00%,0%,10176,48.0%,52.0%,0.92399319342031
CIEN,"Ciena Corp",377.05,4.98,+1.34%,77.87%,85%,10137,54.8%,45.2%,1.2123526844173
AGRO,"Adecoagro S.A.",9.97,-0.19,-1.87%,31.52%,47%,10068,0.0%,100.0%,0.0003974563
INTU,"Intuit Inc",316.07,0.57,+0.18%,86.48%,91%,9946,50.6%,49.4%,1.0223668157788
IBRX,"Immunitybio Inc",7.17,-0.28,-3.76%,31.63%,49%,9937,23.0%,77.0%,0.29793625914316
SGHC,"Super Group [Sghc] Ltd",14,-0.08,-0.57%,26.75%,59%,9823,67.9%,32.1%,2.113470681458
BIOA,"Bioage Labs Inc",9.04,-15.81,-63.62%,17.52%,57%,9690,81.1%,18.9%,4.2835332606325
DKL,"Delek Logistics Partners LP",60.31,1.16,+1.96%,26.71%,26%,9650,1.5%,98.5%,0.014828057629614
PTON,"Peloton Interactive Inc",6.39,0.01,+0.16%,51.21%,70%,9572,37.3%,62.7%,0.59559926654442
ENVX,"Enovix Corp",4.09,-0.09,-2.15%,85.68%,94%,9487,51.0%,49.0%,1.0428509905254
XPEV,"Xpeng Inc ADR",13,0.02,+0.15%,63.36%,77%,9431,14.2%,85.8%,0.16532806128753
SHEL,"Shell Plc ADR",91.98,1.47,+1.62%,59.51%,60%,9405,24.6%,75.4%,0.32651622002821
PGEN,"Precigen Inc",6.27,0.33,+5.56%,32.22%,83%,9388,6.5%,93.5%,0.069004782509679
RSI,"Rush Street Interactive Inc",26.91,0.15,+0.56%,42.12%,63%,9292,44.3%,55.7%,0.79416875844758
EIX,"Edison International",73.37,-5.36,-6.81%,33.00%,65%,9188,86.9%,13.1%,6.6439267886855
MTZ,"Mastec Inc",263.1,-61.34,-18.91%,77.43%,92%,9169,14.9%,85.1%,0.17445881900858
SERV,"Serve Robotics Inc",4.78,-0.03,-0.62%,49.80%,79%,9160,34.4%,65.6%,0.52463382157124
LOW,"Lowe's Companies",207.81,-2.27,-1.08%,96.07%,99%,9118,31.1%,68.9%,0.45098663271801
TEAM,"Atlassian Corp",101.01,2.89,+2.95%,83.68%,91%,8891,17.4%,82.6%,0.21130790190736
SAP,"SAP Ag ADR",183.62,2.74,+1.51%,65.81%,86%,8818,17.0%,83.0%,0.20497403662203
LVS,"Las Vegas Sands",48.89,-0.98,-1.97%,24.99%,23%,8702,29.6%,70.4%,0.42096668843893
AMPX,"Amprius Technologies Inc",9.6,0.13,+1.37%,67.37%,86%,8689,26.6%,73.4%,0.36233929131389
CLOV,"Clover Health Investments Corp",4.17,-0.17,-3.92%,9.38%,54%,8662,54.1%,45.9%,1.1769288766022
CHWY,"Chewy Inc",22.6,-0.22,-0.96%,52.59%,64%,8658,38.9%,61.1%,0.63729198184569
LAC,"Lithium Americas Corp",2.87,-0.02,-0.69%,10.85%,27%,8654,18.6%,81.4%,0.22856331629756
ZVRA,"Zevra Therapeutics Inc",9.51,-0.13,-1.35%,19.87%,58%,8550,41.9%,58.1%,0.72101449275362
BLSH,"Bullish Ord Shs",21.79,-0.8,-3.54%,31.43%,76%,8476,86.0%,14.0%,6.1648351648352
ABR,"Arbor Realty Trust",5.01,0.22,+4.59%,14.30%,69%,8448,78.8%,21.2%,3.7221911682504
LUV,"Southwest Airlines Company",44.97,-0.63,-1.38%,29.90%,32%,8347,65.5%,34.5%,1.8982638888889
SONY,"Sony Group Corp ADR",23.26,0.49,+2.15%,13.46%,30%,8332,29.6%,70.4%,0.42063086104007
DOW,"Dow Inc",30.29,0.2,+0.66%,13.98%,6%,8254,36.1%,63.9%,0.56533282761236
AMKR,"Amkor Technology",49.87,1.61,+3.34%,78.21%,85%,8217,53.8%,46.2%,1.1635071090047
KSS,"Kohl's Corp",19.14,-0.36,-1.85%,17.35%,28%,8109,18.7%,81.3%,0.23012742718447
FRVO,"Fervo Energy Company Cl A",22.54,0.24,+1.08%,19.13%,45%,8037,54.5%,45.5%,1.1989056087551
CHTR,"Charter Communications",144.98,2.98,+2.10%,45.22%,65%,7966,52.3%,47.7%,1.0957642725599
DKS,"Dick's Sporting Goods Inc",195.91,-4.,-2.00%,51.61%,69%,7948,92.8%,7.2%,12.870855148342
ABVX,"Abivax Sa ADR",124.92,0.59,+0.47%,19.82%,23%,7947,27.4%,72.6%,0.37729636048527
OKTA,"Okta Inc Cl A",141.93,1.51,+1.08%,83.51%,94%,7944,53.8%,46.2%,1.1663485137715
FLY,"Firefly Aerospace Inc",20.33,0.04,+0.20%,64.91%,68%,7609,23.2%,76.8%,0.30268789590823
CAG,"Conagra Brands",14.51,-0.52,-3.46%,54.01%,66%,7604,52.5%,47.5%,1.1052048726467
KKR,"KKR & Company LP",101.43,0.45,+0.45%,32.52%,34%,7561,42.6%,57.4%,0.74096246833986
CNQ,"Canadian Natural Resources",47.68,0.4,+0.85%,31.97%,43%,7554,23.0%,77.0%,0.2979381443299
MELI,"Mercadolibre Inc",1877.95,-7.78,-0.41%,79.66%,92%,7394,54.2%,45.8%,1.1811209439528
TRIP,"Tripadvisor Inc",14.16,-0.02,-0.18%,33.04%,85%,7359,7.0%,93.0%,0.074777274718855
WOLF,"Wolfspeed Inc",23.62,-0.17,-0.71%,15.76%,62%,7349,17.3%,82.7%,0.20951283739302
RZLV,"Rezolve AI Plc",2.43,0.05,+2.10%,1.52%,6%,7346,27.8%,72.2%,0.38420953457697
NXE,"Nexgen Energy Ltd",9.15,-0.17,-1.82%,31.81%,41%,7307,4.1%,95.9%,0.043260993717875
SNPS,"Synopsys Inc",388.76,16.43,+4.41%,74.04%,78%,7283,34.4%,65.6%,0.52364016736402
APO,"Apollo Asset Management",125.59,5.34,+4.44%,55.41%,73%,7243,27.4%,72.6%,0.37647282402128
FUBO,"Fubo TV",8.85,0.26,+3.03%,43.60%,72%,7241,6.4%,93.6%,0.068624557260921
CSIQ,"Canadian Solar Inc",15.08,0.32,+2.17%,65.15%,75%,7172,53.1%,46.9%,1.1338887235942
LMT,"Lockheed Martin Corp",582.74,8.63,+1.50%,49.20%,51%,7160,43.8%,56.2%,0.77799851005711
CZR,"Caesars Entertainment Inc",29.75,0.14,+0.47%,18.21%,10%,7122,53.9%,46.1%,1.1706796708321
AEM,"Agnico-Eagle Mines Ltd",145.27,-5.48,-3.64%,45.76%,36%,7111,23.4%,76.6%,0.30477064220183
ONON,"On Holding Ag Cl A",36.24,-0.86,-2.32%,74.47%,73%,7063,10.1%,89.9%,0.11175822446088
GXO,"Gxo Logistics Inc",50.16,-0.28,-0.56%,74.17%,96%,7023,0.1%,99.9%,0.0011404133998574
TMUS,"T-Mobile US",172.71,-0.63,-0.36%,69.40%,80%,6999,52.7%,47.3%,1.1151405258386
ETSY,"Etsy Inc",81.68,-1.47,-1.77%,87.48%,95%,6998,41.0%,59.0%,0.69361084220716
EPD,"Enterprise Products Partners LP",38.05,-0.07,-0.18%,74.06%,67%,6992,28.3%,71.7%,0.3950518754988
ELF,"E.L.F. Beauty Inc",82.89,0.63,+0.77%,81.59%,92%,6978,41.8%,58.2%,0.71829598621029
ISRG,"Intuitive Surg Inc",353.33,0.36,+0.10%,48.57%,62%,6935,41.4%,58.6%,0.7060270602706
FUTU,"Futu Holdings Ltd ADR",105.12,1.7,+1.64%,35.25%,45%,6900,47.5%,52.5%,0.90449903394977
RXRX,"Recursion Pharmaceuticals Inc Cl A",3,-0.04,-1.32%,15.61%,54%,6890,9.6%,90.4%,0.10558408215661
WEN,"Wendys Company",7.36,0,0.00%,25.09%,89%,6885,32.4%,67.6%,0.47937258272454
BTG,"B2Gold Corp",3.75,-0.1,-2.60%,12.62%,69%,6853,9.6%,90.4%,0.10585767306761
HIVE,"Hive Digital Technologies Ltd",2.83,-0.17,-5.67%,16.31%,41%,6787,20.8%,79.2%,0.2626976744186
EGO,"Eldorado Gold Corp",30.19,-2.55,-7.79%,55.25%,55%,6677,63.6%,36.4%,1.7477366255144
APA,"Apa Corp",37.32,0.99,+2.73%,49.42%,60%,6643,15.5%,84.5%,0.18371347113329
SHLS,"Shoals Technologies Group Cl A",8.74,-0.16,-1.80%,84.80%,97%,6626,33.7%,66.3%,0.50830867288869
UMAC,"Unusual Machines Inc",21.16,0.65,+3.17%,62.16%,91%,6603,26.3%,73.7%,0.35640920295809
AEHR,"Aehr Test Systems",79.98,3.11,+4.05%,68.48%,74%,6601,37.5%,62.5%,0.59985458070771
USAS,"Americas Gold and Silver Corp",3.82,-0.12,-3.05%,14.70%,59%,6550,0.5%,99.5%,0.0055265581823764
MAR,"Marriot Int Cl A",372.83,-2.65,-0.71%,59.38%,73%,6544,53.1%,46.9%,1.1343770384866
LIN,"Linde Plc",478.38,-30.26,-5.95%,70.36%,71%,6514,60.8%,39.2%,1.5495107632094
MGM,"MGM Resorts International",44.57,-1.09,-2.39%,33.93%,54%,6412,48.0%,52.0%,0.92321535692861
KTOS,"Kratos Defense & Security Inc",46.6,0.43,+0.93%,77.68%,90%,6404,34.0%,66.0%,0.51609848484848
DASH,"Doordash Cl A",196.16,-1.37,-0.69%,64.10%,81%,6371,27.8%,72.2%,0.38439808778792
SMTC,"Semtech Corp",117.82,3.21,+2.80%,64.48%,94%,6322,12.5%,87.5%,0.14342557424489
OKE,"Oneok Inc",90.81,1.74,+1.95%,58.05%,64%,6302,20.4%,79.6%,0.25663010967099
TROW,"T Rowe Price Group",111.75,-7.53,-6.31%,63.90%,65%,6299,75.8%,24.2%,3.1332020997375
CRML,"Critical Metals Corp",5.49,-0.07,-1.26%,10.78%,8%,6279,24.5%,75.5%,0.32384566729918
NN,"Nextnav Inc",13.11,-0.31,-2.31%,50.34%,59%,6259,22.6%,77.4%,0.29211395540875
TSCO,"Tractor Supply Company",30.77,0.56,+1.85%,54.50%,71%,6137,16.5%,83.5%,0.19793089986336
MOS,"Mosaic Company",22.12,-0.65,-2.85%,67.26%,78%,6033,40.8%,59.2%,0.68896976483763
NVAX,"Novavax Inc",7.32,-0.12,-1.61%,17.15%,77%,6023,19.2%,80.8%,0.23751797822067
GTLB,"Gitlab Inc Cl A",34.51,0.79,+2.34%,46.11%,81%,5984,24.4%,75.6%,0.32243093922652
SANM,"Sanmina Corp",185.56,2.08,+1.13%,65.55%,81%,5973,52.5%,47.5%,1.1031690140845
LMND,"Lemonade Inc",48.31,-0.26,-0.54%,18.35%,27%,5967,32.6%,67.4%,0.48285288270378
RLAY,"Relay Therapeutics Inc",18.83,-0.62,-3.19%,2.14%,3%,5893,36.1%,63.9%,0.56562167906482
CPB,"The Campbell's Company",21.98,-0.1,-0.45%,22.88%,67%,5853,32.1%,67.9%,0.47208249496982
NVS,"Novartis Ag ADR",156.15,-2.29,-1.45%,78.59%,93%,5834,40.3%,59.7%,0.6764367816092
CNC,"Centene Corp",62.22,1.38,+2.27%,15.10%,12%,5790,53.7%,46.3%,1.160447761194
USB,"U.S. Bancorp",63.01,0.11,+0.17%,16.66%,12%,5773,20.0%,80.0%,0.25037903400477
TLN,"Talen Energy Corporation",334.1,1.56,+0.47%,100.00%,100%,5768,62.2%,37.8%,1.6446584135718
PM,"Philip Morris International",190.82,-1.18,-0.61%,57.84%,65%,5628,35.9%,64.1%,0.5590027700831
STZ,"Constellation Brands",130.23,-0.15,-0.12%,35.66%,37%,5593,61.4%,38.6%,1.5881536325775
LI,"Li Auto Inc ADR",13.63,0.14,+1.04%,44.86%,53%,5506,13.3%,86.7%,0.15357217682799
GAP,"Gap Inc",20.09,-0.29,-1.42%,39.40%,60%,5474,53.5%,46.5%,1.1517295597484
KLAR,"Klarna Group Plc",18.94,-0.06,-0.32%,47.33%,56%,5466,33.1%,66.9%,0.49385077890134
SWKS,"Skyworks Solutions",62.28,-0.2,-0.32%,57.55%,82%,5464,80.2%,19.8%,4.0592592592593
TENB,"Tenable Holdings Inc",32.64,0.09,+0.28%,65.47%,88%,5453,94.5%,5.5%,17.176666666667
PWR,"Quanta Services",667.36,9.38,+1.43%,63.82%,87%,5451,66.6%,33.4%,1.9983498349835
TIGO,"Millicom International Cellular S.A.",95.48,0.31,+0.33%,81.01%,93%,5418,0.1%,99.9%,0.0014787430683919
ABNB,"Airbnb Inc Cl A",151.52,-0.56,-0.37%,68.94%,72%,5382,35.2%,64.8%,0.54256233877902
INBK,"First Internet Bcp",29.46,3.17,+12.06%,14.29%,12%,5377,0.2%,99.8%,0.0018632383081796
EQIX,"Equinix Inc",1019.28,-28.25,-2.70%,37.39%,75%,5355,95.6%,4.4%,21.884615384615
ALMS,"Alumis Inc",28.25,-0.7,-2.42%,9.59%,77%,5351,1.0%,99.0%,0.010576015108593
TTE,"Totalenergies Se ADR",87.86,0.83,+0.95%,54.42%,67%,5342,2.9%,97.1%,0.029683885890517
DG,"Dollar General Corp",127.05,-0.45,-0.35%,50.00%,64%,5284,36.0%,64.0%,0.5619272834762
VLO,"Valero Energy Corp",312.9,1.19,+0.38%,83.03%,86%,5225,51.5%,48.5%,1.0603312302839
INFQ,"Infleqtion Inc",9.83,-0.15,-1.50%,28.04%,60%,5209,7.4%,92.6%,0.079361790302528
APH,"Amphenol Corp",160.7,0.88,+0.55%,69.17%,74%,5191,44.9%,55.1%,0.81630510846746
DOCU,"Docusign Inc",54.83,0.54,+0.99%,61.67%,70%,5191,26.1%,73.9%,0.35287985405265
ARES,"Ares Management LP",128.09,3.97,+3.20%,37.64%,41%,5087,84.6%,15.4%,5.4802547770701
PAAS,"Pan Amer Silver Corp",43.11,-0.92,-2.09%,46.87%,57%,5084,19.9%,80.1%,0.24791359842906
GFS,"Globalfoundries Inc",49.99,0.1,+0.20%,90.39%,96%,5078,6.1%,93.9%,0.064793457747956
TEX,"Terex Corp",62.84,0.62,+1.00%,64.69%,76%,5077,0.6%,99.4%,0.0057448494453249
CLX,"Clorox Company",95.53,-1.2,-1.24%,73.14%,95%,5073,57.9%,42.1%,1.3727782974743
SLGN,"Silgan Holdings",39.98,-1.08,-2.63%,12.86%,3%,5065,0.4%,99.6%,0.0039643211100099
CNM,"Core & Main Inc Cl A",43.97,0.44,+1.01%,45.60%,63%,5013,25.2%,74.8%,0.33608742004264
IOT,"Samsara Inc Cl A",37.27,1.47,+4.11%,55.68%,64%,4979,25.6%,74.4%,0.34458547123954
UNP,"Union Pacific Corp",292.13,2.67,+0.92%,45.82%,45%,4977,31.6%,68.4%,0.46124486200822
TEVA,"Teva Pharmaceutical Industries ADR",35.01,-0.4,-1.13%,16.98%,21%,4973,27.6%,72.4%,0.38138888888889
GEHC,"GE Healthcare Technologies",68.02,-1.92,-2.75%,31.59%,51%,4968,29.1%,70.9%,0.41056218057922
XRX,"Xerox Corp",2.95,-0.54,-15.47%,18.56%,46%,4893,50.6%,49.4%,1.0244104261481
M,"Macy's Inc",24.82,-0.11,-0.44%,41.62%,61%,4882,33.7%,66.3%,0.50725532571781
Q,"Qnity Electronics Inc",131.18,0.66,+0.51%,82.68%,92%,4807,80.1%,19.9%,4.0335078534031
KGC,"Kinross Gold Corp",23.1,-0.52,-2.20%,41.42%,29%,4765,35.4%,64.6%,0.54707792207792
GNRC,"Generac Holdings Inc",197.11,5.2,+2.71%,67.46%,83%,4740,54.8%,45.2%,1.2128851540616
TIGR,"Up Fintech Holding Ltd ADR",4.9,0.02,+0.41%,23.31%,43%,4728,25.0%,75.0%,0.3325817361894
ALHC,"Alignment Healthcare Inc",14.85,-3.76,-20.20%,67.00%,95%,4689,42.0%,58.0%,0.72326350606395
ESTC,"Elastic N.V.",65.79,1.54,+2.40%,50.91%,78%,4675,33.3%,66.7%,0.50032092426187
CEG,"Constellation Energy Corp",262.75,-0.81,-0.31%,66.36%,70%,4606,50.4%,49.6%,1.0175208059571
HXL,"Hexcel Corp",102.95,0.04,+0.04%,59.14%,75%,4603,0.2%,99.8%,0.0017410228509249
AR,"Antero Resources Corp",36.14,0.84,+2.38%,4.48%,2%,4587,47.4%,52.6%,0.90095317032739
GIS,"General Mills",35.75,-0.67,-1.84%,66.81%,82%,4584,30.5%,69.5%,0.43789209535759
UAMY,"United States Antimony Corp",5.07,-0.15,-2.87%,7.74%,8%,4582,27.5%,72.5%,0.37970490816019
LAES,"Sealsq Corp",2.36,0,0.00%,11.31%,41%,4537,33.7%,66.3%,0.50881277020286
MDLZ,"Mondelez Intl Inc",62.31,-0.77,-1.22%,40.47%,64%,4522,46.6%,53.4%,0.87246376811594
CF,"Cf Industries Holdings",125.19,-0.58,-0.46%,50.40%,69%,4517,42.7%,57.3%,0.74536321483771
OHI,"Omega Healthcare Investors",50.63,0.23,+0.46%,55.67%,76%,4515,1.2%,98.8%,0.011878081577768
THC,"Tenet Healthcare Corp",254.78,2.05,+0.81%,40.36%,52%,4469,49.4%,50.6%,0.97568523430592
PURR,"Hyperliquid Strategies Inc",6.21,-0.09,-1.43%,5.91%,8%,4443,8.1%,91.9%,0.087637698898409
DHR,"Danaher Corp",194.98,-1.19,-0.61%,57.23%,73%,4438,43.5%,56.5%,0.7695374800638
SRAD,"Sportradar Group Ag Cl A",14.54,-0.16,-1.09%,88.84%,98%,4406,12.1%,87.9%,0.1379132231405
CL,"Colgate-Palmolive Company",91.3,-0.3,-0.33%,43.11%,51%,4342,39.5%,60.5%,0.65157854697604
ADSK,"Autodesk Inc",234.2,-0.77,-0.33%,81.12%,90%,4339,51.8%,48.2%,1.0731008122312
PUMP,"Propetro Holding Corp",11.1,0.28,+2.59%,46.51%,67%,4287,98.0%,2.0%,49.435294117647
LYB,"Lyondellbasell Industries NV",62.08,1.64,+2.71%,29.54%,41%,4277,59.7%,40.3%,1.4837398373984
ADP,"Automatic Data Processing",266.46,2.59,+0.98%,77.62%,84%,4254,56.8%,43.2%,1.3157321720196
BFLY,"Butterfly Network Inc",7.11,-1.06,-12.97%,52.96%,54%,4198,11.7%,88.3%,0.13306342780027
SEI,"Solaris Energy Infrastructure Inc",51.41,0.13,+0.25%,63.72%,79%,4136,16.2%,83.8%,0.19261822376009
CRH,"CRH Plc ADR",95.01,-0.99,-1.03%,66.29%,65%,4100,46.3%,53.7%,0.86363636363636
NXPI,"Nxp Semiconductors",229.16,-16.,-6.53%,63.14%,90%,4091,52.4%,47.6%,1.099025141098
BBWI,"Bath & Body Works Inc",20.12,0.17,+0.85%,63.67%,80%,4071,20.4%,79.6%,0.25570635410241
NEOG,"Neogen Corp",12.04,0.51,+4.42%,41.52%,54%,4063,0.4%,99.6%,0.0044499381953028
FLEX,"Flextronics Intl Ltd",113.75,1.84,+1.64%,73.14%,92%,4057,47.8%,52.2%,0.91639111950874
STWD,"Starwood Property Trust",15.98,-0.25,-1.54%,20.10%,43%,4055,52.8%,47.2%,1.1197072660742
TMC,"Tmc The Metals Company",3.56,-0.06,-1.66%,32.13%,46%,4053,8.7%,91.3%,0.095109429883815
AKAM,"Akamai Technologies",115.18,1.43,+1.26%,98.31%,98%,4037,35.7%,64.3%,0.55448594532152
