Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
AS,"Amer Sports Inc",29.46,-1.09,-3.57%,24.09%,22%,15110,9.9%,90.1%,0.11037624926514
CLF,"Cleveland-Cliffs Inc",11.54,-0.01,-0.09%,15.35%,8%,15089,15.6%,84.4%,0.18549654305468
GM,"General Motors Company",85.63,-0.69,-0.80%,26.93%,24%,15008,20.3%,79.7%,0.25505937447734
LYFT,"Lyft Inc Cl A",16.77,-0.13,-0.77%,5.95%,4%,14803,51.4%,48.6%,1.0588317107093
SPCE,"Virgin Galactic Holdings Inc",2.91,-0.01,-0.34%,1.18%,1%,14701,8.2%,91.8%,0.088882305014443
QS,"Quantumscape Corp",5.47,-0.12,-2.15%,0.00%,0%,14696,32.7%,67.3%,0.48594539939333
PLUG,"Plug Power Inc",2.09,-0.07,-3.24%,0.00%,0%,14586,18.1%,81.9%,0.22058577405858
EYPT,"Eyepoint Inc",4.58,0.08,+1.78%,26.73%,79%,14525,78.0%,22.0%,3.5504385964912
BP,"BP Plc ADR",44.47,1.6,+3.73%,52.73%,58%,14364,20.4%,79.6%,0.25592375622978
XE,"X-Energy Inc Cl A",18.41,-0.04,-0.22%,28.23%,23%,14275,17.8%,82.2%,0.21623924341825
NEE,"Nextera Energy",82.93,0.59,+0.72%,4.75%,5%,14197,44.1%,55.9%,0.79029003783102
ALAB,"Astera Labs Inc",279.91,-17.07,-5.75%,16.71%,14%,14190,41.0%,59.0%,0.69473307058402
ZS,"Zscaler Inc",178.37,-10.01,-5.32%,77.05%,92%,14183,49.9%,50.1%,0.99788702634174
CVS,"CVS Corp",97.6,3.69,+3.93%,14.43%,21%,14126,28.8%,71.2%,0.40459381525306
AI,"C3.Ai Inc Cl A",10.34,-0.48,-4.44%,55.43%,73%,13896,32.8%,67.2%,0.48891031822565
PEP,"Pepsico Inc",139.79,-0.55,-0.39%,39.92%,35%,13713,48.5%,51.5%,0.94180118946474
MRK,"Merck & Company",149.86,2.1,+1.42%,48.24%,37%,13683,37.6%,62.4%,0.60184968391477
IOVA,"Iovance Biotherapeutics Inc",8.28,0.11,+1.35%,7.20%,25%,13519,8.7%,91.3%,0.095365418894831
FOXA,"Fox Corp Cl A",65.93,-1.42,-2.11%,49.51%,74%,13473,49.1%,50.9%,0.96628721541156
HBAN,"Huntington Bancshares",16.42,-0.26,-1.59%,24.04%,30%,13470,96.3%,3.7%,26.267206477733
ENTG,"Entegris Inc",129.51,-5.78,-4.27%,42.77%,55%,13411,49.3%,50.7%,0.97191589472136
JNJ,"Johnson & Johnson",271.19,5.34,+2.01%,58.92%,70%,13361,37.7%,62.3%,0.60627554700649
COP,Conocophillips,136.19,3.7,+2.79%,40.93%,34%,13332,56.4%,43.6%,1.2950593906008
UPST,"Upstart Holdings Inc",27.39,-1.29,-4.50%,8.51%,4%,13319,41.6%,58.4%,0.71239393160195
BTG,"B2Gold Corp",5.2,-0.28,-5.11%,3.79%,12%,13212,53.2%,46.8%,1.1364812419146
DVN,"Devon Energy Corp",49.05,0.54,+1.11%,36.10%,24%,13032,51.8%,48.2%,1.0748288489094
LUNR,"Intuitive Machines Inc",14.72,-0.64,-4.17%,25.36%,6%,12935,28.5%,71.5%,0.39852957076441
KOS,"Kosmos Energy Ltd",2.95,0.09,+3.15%,3.73%,2%,12862,2.1%,97.9%,0.021929127602098
ASML,"ASML Holding NV",1665.14,-30.87,-1.82%,30.68%,23%,12822,60.7%,39.3%,1.5420301348136
RDW,"Redwire Corp",10.26,-0.44,-4.11%,14.65%,9%,12740,37.6%,62.4%,0.60372608257805
TOST,"Toast Inc Cl A",33.59,-0.5,-1.47%,18.32%,22%,12691,20.3%,79.7%,0.25541596597092
DJT,"Trump Media & Technology Group Corp",9.06,-0.71,-7.27%,24.37%,34%,12624,33.7%,66.3%,0.50878451057727
KLAR,"Klarna Group Plc",14.25,-0.44,-3.00%,4.87%,2%,12393,33.9%,66.1%,0.51392621548986
MCHP,"Microchip Technology",71.41,-2.04,-2.78%,22.36%,22%,12183,21.8%,78.2%,0.27811582039446
KR,"Kroger Company",57.94,0.4,+0.70%,93.53%,99%,12097,76.1%,23.9%,3.1843652715323
CPB,"The Campbell's Company",23.71,0.03,+0.13%,26.83%,84%,12094,65.0%,35.0%,1.8611308256447
RIG,"Transocean Inc",5.92,0.11,+1.89%,3.68%,5%,12094,18.3%,81.7%,0.22408906882591
GE,"GE Aerospace",331.09,-4.62,-1.38%,19.18%,23%,12019,46.7%,53.3%,0.87738206810372
BILI,"Bilibili Inc ADR",15.79,-0.37,-2.29%,20.97%,8%,11841,91.2%,8.8%,10.418514946962
M,"Macy's Inc",21.93,-0.03,-0.14%,37.12%,57%,11725,21.4%,78.6%,0.27169197396963
RUN,"Sunrun Inc",8.37,-0.2,-2.33%,1.12%,1%,11709,64.7%,35.3%,1.8316807738815
NXPI,"Nxp Semiconductors",222.4,-2.24,-1.00%,20.42%,27%,11705,8.9%,91.1%,0.098133033117553
DBX,"Dropbox Inc",34.26,-0.93,-2.64%,19.13%,50%,11667,93.5%,6.5%,14.331143232589
DDOG,"Datadog Cl A",223.84,-13.2,-5.57%,45.58%,53%,11649,49.3%,50.7%,0.97206703910615
CLS,"Celestica Inc",292.59,-6.81,-2.27%,20.37%,1%,11638,37.9%,62.1%,0.61079584775087
AA,"Alcoa Corp",50.9,0.95,+1.90%,20.30%,18%,11470,34.6%,65.4%,0.52892561983471
GLXY,"Galaxy Digital Holdings",23.43,-1.17,-4.76%,22.41%,13%,11435,39.7%,60.3%,0.65844815083394
TGT,"Target Corp",163.75,2.87,+1.78%,6.88%,10%,11145,37.3%,62.7%,0.59510519536282
LAES,"Sealsq Corp",2.39,-0.1,-4.02%,2.69%,1%,11137,7.4%,92.6%,0.080108621860149
DNUT,"Krispy Kreme Inc",3.36,-0.06,-1.75%,4.42%,2%,10976,32.8%,67.2%,0.48706137379759
UEC,"Uranium Energy",11.59,-0.65,-5.31%,14.21%,5%,10918,46.8%,53.2%,0.88144063415475
HESM,"Hess Midstream Partners LP",40.23,0.02,+0.05%,12.70%,7%,10840,99.7%,0.3%,300.11111111111
RCAT,"Red Cat Holdings Inc",8.25,-0.34,-3.96%,1.80%,1%,10797,44.5%,55.5%,0.80280514276173
PINS,"Pinterest Inc",21.25,-0.46,-2.12%,19.51%,26%,10754,30.6%,69.4%,0.44001071237279
LOW,"Lowe's Companies",200.05,-4.65,-2.27%,38.72%,33%,10655,54.0%,46.0%,1.1718304117407
KHC,"Kraft Heinz Company",25.87,0.2,+0.78%,40.37%,30%,10580,33.4%,66.6%,0.50070921985816
UUUU,"Energy Fuels Inc",14.22,-0.53,-3.59%,0.68%,1%,10567,36.6%,63.4%,0.57692881659454
VIST,"Vista Energy S.A.B. DE C.V. ADR",74.71,3.25,+4.55%,16.16%,14%,10559,77.1%,22.9%,3.3686388084402
SBET,"Sharplink Inc",8.15,-0.48,-5.56%,18.41%,5%,10553,13.9%,86.1%,0.16158503026968
ADM,"Archer Daniels Midland",84.55,3.26,+4.01%,47.57%,56%,10532,69.2%,30.8%,2.249614316569
VLO,"Valero Energy Corp",361.99,3.07,+0.86%,82.80%,85%,10418,65.2%,34.8%,1.8699724517906
SBUX,"Starbucks Corp",106.15,-0.1,-0.09%,8.17%,10%,10391,50.7%,49.3%,1.0283037282842
OUST,"Ouster Inc",33.26,-1.18,-3.43%,12.88%,6%,10326,19.8%,80.2%,0.24649927571222
BTDR,"Bitdeer Technologies Group",10.35,-0.5,-4.61%,18.79%,9%,10300,27.7%,72.3%,0.38310729152679
FTNT,"Fortinet Inc",161.85,-9.08,-5.31%,37.53%,52%,10285,41.9%,58.1%,0.72162705055239
LUV,"Southwest Airlines Company",37.68,-0.85,-2.21%,19.85%,17%,10232,54.3%,45.7%,1.1858577227088
KLAC,"K L A-Tencor Corp",170.89,-4.56,-2.60%,25.75%,48%,10204,48.0%,52.0%,0.9234684260132
TEVA,"Teva Pharmaceutical Industries ADR",36.19,0.14,+0.39%,10.62%,8%,10196,59.5%,40.5%,1.4717575757576
APG,"Api Group Corp",39.12,-0.13,-0.33%,35.03%,27%,10037,99.8%,0.2%,417.20833333333
STEP,"Stepstone Group Inc Cl A",49.68,-2.58,-4.94%,49.64%,50%,10035,0.0%,100.0%,0.0000996612
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.33,-0.07,-2.06%,22.92%,68%,10018,8.7%,91.3%,0.094743743853131
OWL,"Blue Owl Capital Inc",11.68,-0.56,-4.58%,29.39%,16%,9958,56.4%,43.6%,1.2913023469857
XPEV,"Xpeng Inc ADR",11.17,-0.19,-1.67%,0.00%,0%,9891,23.7%,76.3%,0.31093439363817
TLN,"Talen Energy Corporation",293.73,-2.03,-0.69%,29.84%,22%,9858,55.3%,44.7%,1.2353741496599
WYNN,"Wynn Resorts Ltd",90.6,-0.68,-0.74%,10.17%,7%,9742,49.4%,50.6%,0.97606490872211
APA,"Apa Corp",44.3,1.15,+2.67%,25.13%,19%,9724,22.4%,77.6%,0.28845899032728
SHEL,"Shell Plc ADR",93.51,2.06,+2.25%,49.69%,42%,9719,54.8%,45.2%,1.2123833371272
STM,"Stmicroelectronics N.V. ADR",49.4,-0.74,-1.48%,27.67%,45%,9693,38.7%,61.3%,0.63017154389506
CCJ,"Cameco Corp",96.26,-2.5,-2.53%,10.59%,8%,9693,37.1%,62.9%,0.58953755329616
Q,"Qnity Electronics Inc",115.49,-3.94,-3.30%,28.08%,25%,9554,91.8%,8.2%,11.233034571063
MS,"Morgan Stanley",211.04,-2.28,-1.07%,34.27%,54%,9430,53.5%,46.5%,1.1490428441203
TEAM,"Atlassian Corp",187.03,-7.14,-3.68%,34.84%,29%,9358,60.8%,39.2%,1.549863760218
CF,"Cf Industries Holdings",135.6,5.57,+4.28%,44.97%,63%,9267,42.4%,57.6%,0.73734533183352
CLOV,"Clover Health Investments Corp",4.3,0.15,+3.61%,2.31%,5%,9246,40.4%,59.6%,0.67651858567543
UMC,"United Microelectronics Corp ADR",20.47,0.59,+2.97%,38.68%,57%,9242,8.2%,91.8%,0.089473063774608
IBKR,"Interactive Brokers",90.39,-6.9,-7.09%,44.64%,56%,9214,56.3%,43.7%,1.2863523573201
ZM,"Zoom Communications Inc",94.9,-1.78,-1.84%,36.10%,36%,9164,34.4%,65.6%,0.52479201331115
KMI,"Kinder Morgan Inc",32.1,-0.14,-0.43%,47.95%,62%,9086,23.3%,76.7%,0.30339979916798
DFTX,"Definium Therapeutics Inc",38.5,-1.22,-3.07%,52.66%,73%,9020,68.7%,31.3%,2.1997162114225
VKTX,"Viking Thera",33.67,0.89,+2.72%,89.35%,98%,8959,22.3%,77.7%,0.28647329121195
TLRY,"Tilray Brands Inc",4.5,-0.07,-1.53%,8.90%,8%,8919,39.2%,60.8%,0.64526840066408
LVS,"Las Vegas Sands",43.84,0.03,+0.07%,14.92%,14%,8872,16.0%,84.0%,0.19087248322148
DKS,"Dick's Sporting Goods Inc",132.95,-2.15,-1.59%,33.69%,35%,8860,36.5%,63.5%,0.57539118065434
BMY,"Bristol-Myers Squibb",66.92,0.11,+0.16%,22.77%,11%,8819,35.4%,64.6%,0.54855136084284
CAPR,"Capricor Therap",10.01,0.1,+1.01%,16.28%,56%,8783,38.2%,61.8%,0.61838953381242
CEG,"Constellation Energy",280.31,5.54,+2.02%,2.05%,2%,8707,32.1%,67.9%,0.47251818028074
HYMC,"Hycroft Mining Holding Corp",21.63,-1.8,-7.68%,0.00%,0%,8685,8.6%,91.4%,0.093553261143289
AEM,"Agnico-Eagle Mines Ltd",193.46,-9.65,-4.75%,56.45%,55%,8612,37.9%,62.1%,0.60911808669656
DINO,"HF Sinclair Corp",103.97,2.36,+2.32%,84.98%,94%,8532,16.1%,83.9%,0.19145370758274
DASH,"Doordash Cl A",225.66,-6.08,-2.62%,11.65%,17%,8506,58.1%,41.9%,1.3839686098655
MPT,"Medical Properties Trust Inc",4.03,0.06,+1.51%,11.92%,19%,8410,54.2%,45.8%,1.1821484172289
OLLI,"Ollies Bargain CS",72.34,-3.08,-4.08%,85.74%,99%,8337,50.2%,49.8%,1.0079479768786
APPS,"Digital Turbine",10,-0.76,-7.06%,3.96%,2%,8267,20.1%,79.9%,0.2508700257225
GAP,"Gap Inc",22,-0.31,-1.39%,9.44%,7%,8191,35.5%,64.5%,0.55044482301723
DUOL,"Duolingo Inc Cl A",158.77,10.41,+7.02%,11.82%,10%,8188,38.7%,61.3%,0.63205102650987
HIVE,"Hive Digital Technologies Ltd",2.64,-0.14,-5.04%,6.33%,4%,8183,48.3%,51.7%,0.9336011342155
NET,"Cloudflare Inc Cl A",285.51,-19.6,-6.42%,32.65%,33%,8142,51.4%,48.6%,1.0586599241466
FSLY,"Fastly Inc",20.77,-2.02,-8.86%,19.38%,28%,8140,33.7%,66.3%,0.50936399035787
JAN,"Janus Living Inc Class A-1",30.9,1.15,+3.87%,15.83%,13%,8098,0.1%,99.9%,0.0007414731
XYL,"Xylem Inc",106.89,-3.22,-2.92%,47.26%,42%,8084,7.7%,92.3%,0.083065380493033
DOW,"Dow Inc",30.46,-0.06,-0.20%,60.13%,89%,8080,31.2%,68.8%,0.45297608343823
KKR,"KKR & Company LP",106.41,-3.31,-3.02%,26.57%,24%,8028,27.5%,72.5%,0.37961849114968
NTSK,"Netskope Inc Cl A",14.05,-1.26,-8.23%,76.38%,96%,8022,25.7%,74.3%,0.34665099882491
ABNB,"Airbnb Inc Cl A",182.54,-0.68,-0.37%,23.57%,23%,8005,52.2%,47.8%,1.09062418386
GFL,"Gfl Environmental Inc",41.5,-0.79,-1.87%,74.71%,94%,7947,74.8%,25.2%,2.9616151545364
SBSW,"Sibanye Gold Ltd ADR",11.66,-0.19,-1.60%,34.04%,19%,7862,46.7%,53.3%,0.87502981159075
AGI,"Alamos Gold Inc",34.92,-1.69,-4.62%,53.49%,39%,7741,76.2%,23.8%,3.2093529091898
DT,"Dynatrace Inc",52.86,-1.73,-3.17%,25.21%,31%,7706,70.9%,29.1%,2.4340463458111
ENVX,"Enovix Corp",3.35,-0.03,-0.89%,18.63%,15%,7687,22.7%,77.3%,0.29367216425446
ANF,"Abercrombie & Fitch Company",140.68,-2.4,-1.68%,11.46%,4%,7672,44.9%,55.1%,0.81628787878788
INTU,"Intuit Inc",344.93,-14.37,-4.00%,48.40%,42%,7619,45.3%,54.7%,0.82841372690185
IBRX,"Immunitybio Inc",7.87,-0.08,-1.01%,11.87%,6%,7599,19.4%,80.6%,0.24126102580856
VIPS,"Vipshop Holdings Ltd ADR",13.1,0,0.00%,20.79%,8%,7567,89.6%,10.4%,8.6027918781726
CMCSA,"Comcast Corp A",26.3,-0.32,-1.20%,34.58%,43%,7544,54.0%,46.0%,1.1753171856978
AMGN,"Amgen Inc",438.12,8.24,+1.92%,70.63%,88%,7519,38.9%,61.1%,0.63670004353505
PSNL,"Personalis Inc",17.06,0.28,+1.67%,5.29%,5%,7472,0.6%,99.4%,0.0056527590847914
LMT,"Lockheed Martin Corp",544.5,-16.73,-2.98%,32.14%,29%,7443,27.9%,72.1%,0.38654992548435
IEP,"Icahn Enterprises",6.81,0.01,+0.15%,16.18%,10%,7439,10.0%,90.0%,0.11112770724421
AEHR,"Aehr Test Systems",76.59,-2.68,-3.38%,26.65%,25%,7439,45.2%,54.8%,0.82641787380309
WEN,"Wendys Company",8.27,-0.03,-0.36%,8.98%,17%,7405,30.5%,69.5%,0.43898173338515
KSS,"Kohl's Corp",17.82,0,0.00%,3.91%,2%,7379,41.8%,58.2%,0.71844434094085
ON,"On Semiconductor",72.65,-1.44,-1.94%,20.93%,31%,7287,44.1%,55.9%,0.78953831041257
FLEX,"Flextronics Intl Ltd",106.86,-2.39,-2.19%,36.87%,58%,7286,50.0%,50.0%,1.0010985992859
INFQ,"Infleqtion Inc",12.69,-0.38,-2.91%,1.59%,1%,7272,30.1%,69.9%,0.43149606299213
CZR,"Caesars Entertainment Inc",29.67,-0.03,-0.10%,0.48%,1%,7265,1.9%,98.1%,0.018934081346424
RTX,"Rtx Corp",205.16,-2.57,-1.24%,25.15%,26%,7247,31.1%,68.9%,0.45143200480673
BKNG,"Booking Holdings",195.69,-3.4,-1.71%,23.41%,34%,7203,64.7%,35.3%,1.8313679245283
RBRK,"Rubrik Inc Cl A",88.4,-4.64,-4.99%,30.50%,27%,7192,48.0%,52.0%,0.92350895961487
SAP,"SAP Ag ADR",212.04,-8.85,-4.01%,40.99%,52%,7165,70.3%,29.7%,2.3717647058824
SOC,"Sable Offshore Corp",4.77,-0.06,-1.24%,4.77%,2%,7123,15.2%,84.8%,0.17930463576159
PBF,"PBF Energy Inc",74.99,2,+2.74%,51.94%,72%,6964,24.0%,76.0%,0.31644612476371
SYF,"Synchrony Financial",76.62,-0.46,-0.60%,30.17%,15%,6946,32.9%,67.1%,0.49023814632053
AGX,"Argan Inc",404.75,-20.24,-4.76%,91.90%,92%,6933,18.2%,81.8%,0.22275132275132
ZVRA,"Zevra Therapeutics Inc",12.06,0.32,+2.73%,12.67%,11%,6865,62.3%,37.7%,1.652627511592
APO,"Apollo Asset Management",131.69,-4.89,-3.58%,31.30%,28%,6863,49.6%,50.4%,0.98295290378503
RILY,"Brc Group Holdings Inc",6.75,-0.17,-2.46%,5.72%,2%,6849,47.1%,52.9%,0.89094422970734
TENB,"Tenable Holdings Inc",35.47,-2.68,-7.02%,54.37%,69%,6791,0.8%,99.2%,0.007566765578635
LMND,"Lemonade Inc",51.34,-0.89,-1.70%,0.50%,1%,6762,43.6%,56.4%,0.77340676632573
NNE,"Nano Nuclear Energy Inc",17.47,-0.82,-4.48%,13.74%,3%,6762,20.0%,80.0%,0.24990757855823
LPTH,"Lightpath Tech Inc",9.47,-0.59,-5.86%,3.53%,5%,6730,10.8%,89.2%,0.12073272273106
DOCU,"Docusign Inc",64.64,-1.63,-2.46%,70.06%,73%,6723,58.1%,41.9%,1.3874289772727
SEDG,"Solaredge Tech",32.49,0.29,+0.90%,17.33%,3%,6710,37.9%,62.1%,0.61104441776711
CRML,"Critical Metals Corp",6.92,-0.29,-4.02%,13.18%,19%,6697,48.4%,51.6%,0.9383502170767
LAC,"Lithium Americas Corp",2.97,-0.12,-3.88%,4.61%,6%,6693,14.5%,85.5%,0.16949152542373
NLY,"Annaly Capital Management Inc",22.62,-0.3,-1.31%,7.31%,12%,6674,49.6%,50.4%,0.98335809806835
NRG,"NRG Energy",109.51,-0.61,-0.55%,33.84%,33%,6639,14.2%,85.8%,0.16616897944845
TER,"Teradyne Inc",335.46,-14.37,-4.11%,28.88%,31%,6627,57.9%,42.1%,1.3752688172043
SONY,"Sony Group Corp ADR",24.81,0.25,+1.02%,10.64%,15%,6625,5.9%,94.1%,0.062209395542729
UAMY,"United States Antimony Corp",4.68,-0.19,-3.90%,2.77%,2%,6578,42.7%,57.3%,0.74575371549894
NXH,"Neighborhood Intelligence Inc",3.69,-0.24,-6.11%,100.00%,92%,6569,18.2%,81.8%,0.22213953488372
GILD,"Gilead Sciences Inc",149.92,3.58,+2.45%,30.70%,22%,6555,32.4%,67.6%,0.48001806276812
LQDA,"Liquidia Corp",66.91,-1.26,-1.85%,28.90%,35%,6518,41.1%,58.9%,0.69916579770594
AUR,"Aurora Innovation Inc Cl A",5.46,-0.17,-3.02%,6.18%,8%,6473,11.7%,88.3%,0.13243526941917
AMKR,"Amkor Technology",45.73,-1.57,-3.32%,33.85%,30%,6416,58.7%,41.3%,1.4238760861352
JBS,"Jbs N.V. Cl A",13.41,-0.03,-0.22%,18.32%,56%,6397,25.7%,74.3%,0.34673684210526
GIS,"General Mills",41.09,-0.11,-0.27%,65.91%,80%,6395,62.8%,37.2%,1.6903660075726
KTOS,"Kratos Defense & Security Inc",49.34,-1.64,-3.22%,8.36%,1%,6356,35.8%,64.2%,0.55860716037273
W,"Wayfair Inc",93.88,-5.39,-5.43%,10.51%,9%,6326,56.6%,43.4%,1.3045537340619
BTU,"Peabody Energy Corp",29.1,-0.59,-1.99%,44.68%,8%,6293,67.2%,32.8%,2.0445089501693
MBLY,"Mobileye Global Inc Cl A",8.36,-0.17,-1.99%,10.99%,9%,6265,36.4%,63.6%,0.57254016064257
TJX,"TJX Companies",133.27,-0.64,-0.48%,37.35%,32%,6231,49.6%,50.4%,0.98250079541839
EQT,"Eqt Corp",55.59,1.41,+2.60%,31.15%,23%,6215,39.3%,60.7%,0.64723032069971
FISV,"Fiserv Inc",51.67,-1.64,-3.08%,8.03%,5%,6128,31.6%,68.4%,0.4618320610687
CG,"The Carlyle Group",46.54,-1.85,-3.82%,22.30%,20%,6076,89.3%,10.7%,8.3333333333333
SNPS,"Synopsys Inc",414.82,-24.77,-5.63%,23.36%,15%,6058,22.1%,77.9%,0.28429086283655
ABT,"Abbott Laboratories",108.93,-1.43,-1.30%,29.13%,37%,6052,40.4%,59.6%,0.67645429362881
APH,"Amphenol Corp",163.18,4.63,+2.92%,36.33%,32%,6021,29.0%,71.0%,0.40908027147203
EPD,"Enterprise Products Partners LP",39.28,0.46,+1.18%,50.16%,21%,5991,31.4%,68.6%,0.45695525291829
ABVX,"Abivax Sa ADR",113.67,1.94,+1.74%,15.43%,18%,5885,23.7%,76.3%,0.31127450980392
CHTR,"Charter Communications",146.19,-6.25,-4.10%,32.58%,48%,5881,25.8%,74.2%,0.3485439119468
MPC,"Marathon Petroleum",383,9.68,+2.59%,97.51%,99%,5824,34.6%,65.4%,0.52820781946996
LFTO,"Liftoff Mobile Inc",18.73,0.15,+0.81%,21.94%,5%,5806,93.2%,6.8%,13.624685138539
NUAI,"New Era Energy & Digital Inc",4.85,0.11,+2.21%,30.00%,28%,5794,23.9%,76.1%,0.31383219954649
BCRX,"Biocryst Pharma Inc",9.92,0.22,+2.27%,25.95%,77%,5756,0.6%,99.4%,0.0061178115714036
CRBP,"Corbus Pharmaceuticals Hldgs Inc",11.28,0.37,+3.39%,21.08%,65%,5755,0.1%,99.9%,0.0013920306246737
CVE,"Cenovus Energy Inc",33.13,0.98,+3.05%,42.19%,32%,5752,44.9%,55.1%,0.81336696090794
PAAS,"Pan Amer Silver Corp",50,-1.92,-3.70%,26.00%,13%,5748,29.3%,70.7%,0.41367437284801
UMAC,"Unusual Machines Inc",22.65,-1.02,-4.31%,18.48%,16%,5743,45.4%,54.6%,0.83014659018483
OBE,"Obsidian Energy Ltd",12.13,0.68,+5.94%,29.49%,44%,5719,1.6%,98.4%,0.016530394596516
LNG,"Cheniere Energy",294.13,2.44,+0.84%,40.47%,66%,5685,25.8%,74.2%,0.34683724235963
PM,"Philip Morris International",187.15,-0.15,-0.08%,43.54%,48%,5573,63.9%,36.1%,1.7712580805569
DG,"Dollar General Corp",131.09,4.34,+3.42%,27.58%,28%,5556,32.1%,67.9%,0.4717880794702
KMB,"Kimberly-Clark Corp",107.08,-0.87,-0.81%,28.68%,12%,5547,20.0%,80.0%,0.24988733663813
MA,"Mastercard Inc",581.1,-8.21,-1.39%,31.01%,24%,5454,37.4%,62.6%,0.597539543058
ELF,"E.L.F. Beauty Inc",105.54,-3.51,-3.22%,9.51%,8%,5403,35.8%,64.2%,0.55706051873199
TIGR,"Up Fintech Holding Ltd ADR",4.88,-0.16,-3.17%,17.66%,34%,5397,66.4%,33.6%,1.9784768211921
SPOT,"Spotify Technology S.A.",544.15,0.53,+0.10%,21.95%,20%,5389,46.4%,53.6%,0.8659972299169
Z,"Zillow Group Cl C",33.45,-1.51,-4.32%,46.89%,32%,5355,79.1%,20.9%,3.7855227882038
WDAY,"Workday Inc",198.38,0.93,+0.47%,40.14%,41%,5344,33.9%,66.1%,0.51302378255946
FLR,"Fluor Corp",56.25,1.74,+3.19%,21.55%,16%,5333,2.9%,97.1%,0.03013328182345
AXON,"Axon Enterprise",518.3,-48.26,-8.52%,54.55%,47%,5284,52.9%,47.1%,1.1212364512244
FIGR,"Figure Technology Solutions Inc Cl A",33.7,-2.99,-8.15%,8.83%,6%,5284,30.3%,69.7%,0.43469997284822
ESI,"Element Solutions Inc",34.36,-1.18,-3.32%,54.98%,56%,5250,0.0%,100.0%,0.0003810976
SE,"Sea Ltd ADR",112.65,-0.83,-0.73%,25.31%,33%,5189,29.7%,70.3%,0.42242324561404
DLTR,"Dollar Tree Inc",131.71,5.12,+4.04%,20.18%,13%,5173,43.4%,56.6%,0.76613178559235
SMMT,"Summit Therapeu ADR",14.16,0.54,+3.96%,44.33%,73%,5171,18.9%,81.1%,0.2326579261025
EXPE,"Expedia Group Inc",304.23,-12.89,-4.06%,31.59%,29%,5143,82.2%,17.8%,4.6330777656079
CLMT,"Calumet Inc",51.52,1.79,+3.60%,67.55%,55%,5129,22.8%,77.2%,0.29487503155769
HUM,"Humana Inc",394.88,11.65,+3.04%,46.80%,75%,5129,19.0%,81.0%,0.23411934552454
AEVA,"Aeva Technologies Inc",14.78,-0.88,-5.62%,10.95%,2%,5117,10.4%,89.6%,0.11603053435115
CNC,"Centene Corp",65.23,0.89,+1.38%,6.64%,4%,5112,47.1%,52.9%,0.88983364140481
WHR,"Whirlpool Corp",37.94,-2.9,-7.10%,30.77%,47%,5098,65.9%,34.1%,1.9349453080023
INFY,"Infosys Ltd ADR",12,-0.06,-0.50%,21.57%,30%,5096,89.8%,10.2%,8.8378378378378
PGY,"Pagaya Technologies Ltd Cl A",20.94,-0.8,-3.68%,14.96%,4%,5087,10.5%,89.5%,0.11777631289826
SERV,"Serve Robotics Inc",4.69,-0.18,-3.70%,4.85%,2%,5077,47.7%,52.3%,0.91080165600301
HONA,"Honeywell Aerospace Inc",154.24,-3.87,-2.45%,20.20%,14%,5038,27.4%,72.6%,0.37725533078185
DHR,"Danaher Corp",206.93,-6.63,-3.10%,43.75%,50%,4968,37.8%,62.2%,0.60880829015544
CHWY,"Chewy Inc",23.72,-0.08,-0.34%,70.34%,83%,4942,36.9%,63.1%,0.58397435897436
GRPN,"Groupon Cl A",18.46,-0.72,-3.75%,19.39%,28%,4940,16.6%,83.4%,0.19932022335518
SG,"Sweetgreen Inc Cl A",6.47,-0.49,-7.04%,20.89%,26%,4901,14.1%,85.9%,0.16413301662708
NTR,"Nutrien Ltd",77.69,2.16,+2.86%,58.42%,37%,4897,16.7%,83.3%,0.20053934787938
GEO,"Geo Group Inc",30.53,-1.28,-4.02%,12.01%,6%,4895,30.1%,69.9%,0.43003213555361
ALOY,"Realloys Inc",9.98,-0.37,-3.57%,12.90%,10%,4887,65.3%,34.7%,1.8848878394333
MNST,"Monster Beverage Corp",44.99,-0.93,-2.03%,20.34%,26%,4816,28.7%,71.3%,0.40244612696564
FRO,"Frontline Plc",44.32,0.54,+1.23%,40.08%,44%,4813,32.2%,67.8%,0.47457107843137
BLZE,"Backblaze Inc Cl A",13.53,-0.6,-4.25%,20.96%,44%,4806,37.7%,62.3%,0.60628342245989
MOD,"Modine Manufacturing Company",180.91,2.48,+1.39%,34.51%,23%,4779,11.0%,89.0%,0.12394167450611
AVAV,"Aerovironment Inc",144.17,-4.18,-2.82%,44.56%,60%,4771,38.8%,61.2%,0.63502398903358
BAX,"Baxter International",25.48,-0.52,-2.00%,8.74%,10%,4768,42.0%,58.0%,0.72316588362848
FPS,"Forgent Power Solutions Inc Cl A",29.27,-1.27,-4.16%,29.62%,27%,4744,8.2%,91.8%,0.089823110498507
CPNG,"Coupang Cl A",15.8,-0.26,-1.62%,38.54%,40%,4737,31.1%,68.9%,0.45217657878602
HRL,"Hormel Foods Corp",21.99,0.14,+0.64%,14.76%,10%,4625,30.3%,69.7%,0.43544382371198
EXEL,"Exelixis Inc",56.89,2.25,+4.12%,22.92%,51%,4618,88.5%,11.5%,7.6641651031895
