Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
DKNG,"Draftkings Inc",25.03,-0.28,-1.11%,29.08%,17%,18020,52.3%,47.7%,1.0982766651141
PGEN,"Precigen Inc",7.44,0.28,+3.91%,14.69%,8%,18012,0.0%,100.0%,0.0004999167
KSS,"Kohl's Corp",17.33,-1.51,-8.01%,42.11%,73%,17864,57.1%,42.9%,1.3305936073059
LUMN,"Lumen Technologies Inc",6.01,-0.12,-1.96%,8.90%,1%,17765,12.1%,87.9%,0.13819835981548
MS,"Morgan Stanley",207.45,-6.78,-3.16%,34.19%,43%,17561,53.1%,46.9%,1.1306721669498
DJT,"Trump Media & Technology Group Corp",8.51,0.16,+1.92%,21.60%,31%,17422,31.4%,68.6%,0.45705444509492
DFTX,"Definium Therapeutics Inc",45.4,-0.42,-0.92%,22.74%,35%,17331,2.0%,98.0%,0.020370915513689
DHT,"Dht Holdings",19.8,-0.19,-0.95%,42.16%,41%,17069,2.0%,98.0%,0.019958171496863
COP,Conocophillips,134.89,4.31,+3.30%,38.98%,33%,16976,40.8%,59.2%,0.68949044585987
TE,"T1 Energy Inc",4.36,-0.19,-4.18%,0.00%,0%,16919,47.7%,52.3%,0.91239968350853
VALE,"Vale S.A. ADR",14.23,0.33,+2.37%,13.36%,34%,16790,58.3%,41.7%,1.3961752533181
NEE,"Nextera Energy",85.03,-0.88,-1.02%,1.87%,1%,16742,45.5%,54.5%,0.83453868069253
OPRA,"Opera Ltd ADR",18.29,0.17,+0.94%,4.55%,1%,16435,65.8%,34.2%,1.9259391134057
BILL,"Bill Holdings Inc",47.4,-0.31,-0.65%,26.49%,28%,16415,24.3%,75.7%,0.32070158500282
VIK,"Viking Holdings Ltd",90.53,-0.24,-0.26%,25.29%,22%,16358,71.6%,28.4%,2.5254310344828
QS,"Quantumscape Corp",5.7,-0.18,-3.06%,0.34%,1%,16192,21.1%,78.9%,0.26807110971885
FSLR,"First Solar Inc",214.06,-8.34,-3.75%,13.62%,15%,16060,44.3%,55.7%,0.79401251117069
ARE,"Alexandria Real Estate Equities",52.94,2.39,+4.73%,26.93%,21%,15925,60.9%,39.1%,1.5565901428801
LUNR,"Intuitive Machines Inc",17.93,-0.59,-3.19%,35.65%,14%,15906,34.4%,65.6%,0.5232714039456
TTWO,"Take-Two Interactive",240.15,3.11,+1.31%,56.38%,62%,15904,43.4%,56.6%,0.76593382189651
SBUX,"Starbucks Corp",103.99,-0.99,-0.94%,7.56%,7%,15677,61.7%,38.3%,1.611962679107
UPS,"United Parcel Service",102.58,-0.28,-0.27%,10.26%,6%,15593,48.0%,52.0%,0.92411154985193
SLB,"Slb Limited",53.55,0,0.00%,16.22%,13%,15581,39.3%,60.7%,0.64686608180953
UUUU,"Energy Fuels Inc",13.9,-0.95,-6.40%,0.67%,2%,15577,33.9%,66.1%,0.51247693950869
M,"Macy's Inc",22.58,-0.82,-3.50%,50.36%,71%,15366,43.0%,57.0%,0.75290896646133
CVS,"CVS Corp",93.65,0,0.00%,15.36%,14%,15350,60.8%,39.2%,1.5502575178601
ALAB,"Astera Labs Inc",290.52,1.5,+0.52%,27.97%,29%,15343,52.1%,47.9%,1.0889040163376
COF,"Capital One Financial",212.48,-8.25,-3.74%,15.76%,9%,15277,23.2%,76.8%,0.30272021829965
FLY,"Firefly Aerospace Inc",23.63,-1.67,-6.60%,24.10%,12%,15261,63.6%,36.4%,1.7497297297297
BBAI,"Bigbear.Ai Holdings Inc",3.07,-0.1,-3.15%,0.00%,0%,15236,23.5%,76.5%,0.30702582139487
AEM,"Agnico-Eagle Mines Ltd",212.04,4.32,+2.08%,71.51%,78%,15195,28.5%,71.5%,0.39917127071823
FUTU,"Futu Holdings Ltd ADR",112.73,3.31,+3.03%,31.06%,38%,15189,33.9%,66.1%,0.51315002988643
ABVX,"Abivax Sa ADR",118.19,-2.36,-1.96%,13.69%,13%,15185,29.3%,70.7%,0.41413671074688
GM,"General Motors Company",86.15,1.19,+1.40%,28.32%,28%,15127,28.6%,71.4%,0.40129689671144
ADI,"Analog Devices",370.24,-3.02,-0.81%,33.23%,41%,14872,42.2%,57.8%,0.72869929094502
NET,"Cloudflare Inc Cl A",278.91,-12.97,-4.44%,23.26%,24%,14696,46.7%,53.3%,0.87544665645738
INFQ,"Infleqtion Inc",12.55,0.05,+0.40%,0.93%,1%,14668,15.4%,84.6%,0.18233113009834
AMKR,"Amkor Technology",50.86,-0.03,-0.06%,44.09%,44%,14645,82.7%,17.3%,4.7680189050807
WEN,"Wendys Company",8.81,-0.12,-1.34%,13.29%,44%,14632,13.1%,86.9%,0.15140069247718
DVA,"Davita Healthcare Partners",175.24,-2.03,-1.15%,20.40%,24%,14517,19.6%,80.4%,0.24427873489329
PR,"Permian Resources Corp",23.87,0.85,+3.69%,37.65%,24%,14501,1.8%,98.2%,0.018328651685393
ASML,"ASML Holding NV",1750.31,-1.42,-0.08%,39.56%,34%,14476,51.1%,48.9%,1.0443440192063
CMCSA,"Comcast Corp A",26.42,-0.17,-0.64%,26.78%,13%,14462,24.3%,75.7%,0.32060998995526
ET,"Energy Transfer LP",21.21,0.03,+0.14%,24.85%,18%,14453,13.7%,86.3%,0.15930055346114
SPCE,"Virgin Galactic Holdings Inc",3.08,-0.13,-4.05%,0.35%,1%,14452,46.7%,53.3%,0.87737074564822
GRPN,"Groupon Cl A",19.6,-0.75,-3.69%,25.92%,32%,14368,31.1%,68.9%,0.45219324843339
MBLY,"Mobileye Global Inc Cl A",8.88,-0.22,-2.42%,15.91%,25%,14353,62.0%,38.0%,1.6335779816514
PG,"Procter & Gamble",142.97,-1.41,-0.98%,25.73%,31%,14238,47.1%,52.9%,0.89159027500996
MDLN,"Medline Inc Cl A",32.58,-1.33,-3.92%,4.23%,2%,14145,91.6%,8.4%,10.936708860759
FCEL,"Fuelcell Energy Inc",18.36,-1.94,-9.56%,37.88%,51%,14115,34.9%,65.1%,0.53524037415706
CEG,"Constellation Energy",272.92,-1.25,-0.46%,14.33%,9%,14075,77.6%,22.4%,3.4611727416799
FLNC,"Fluence Energy Inc Cl A",11.39,-0.68,-5.63%,16.56%,9%,13901,73.3%,26.7%,2.7489212513484
UMAC,"Unusual Machines Inc",25.98,-2.32,-8.20%,24.65%,25%,13660,47.1%,52.9%,0.89039579296983
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.34,-0.16,-4.57%,13.78%,29%,13625,7.0%,93.0%,0.075374901341752
LYFT,"Lyft Inc Cl A",17.4,-0.03,-0.17%,0.00%,0%,13593,23.2%,76.8%,0.3026353617633
BX,"Blackstone Inc",141.35,-3.74,-2.58%,33.93%,43%,13494,62.3%,37.7%,1.6495189475751
BRR,"Procap Financial Inc",2.24,0.14,+6.67%,15.12%,40%,13486,4.0%,96.0%,0.041872682323857
CRML,"Critical Metals Corp",5.8,-0.37,-6.00%,6.46%,2%,13430,30.4%,69.6%,0.43636363636364
CAVA,"Cava Group Inc",72.03,0.46,+0.64%,17.92%,17%,13419,15.8%,84.2%,0.18773234200743
DASH,"Doordash Cl A",222.36,2.14,+0.97%,11.77%,18%,13409,43.1%,56.9%,0.75809623705258
FIGR,"Figure Technology Solutions Inc Cl A",36.06,-0.79,-2.14%,10.79%,9%,13383,26.6%,73.4%,0.36213740458015
ZS,"Zscaler Inc",174.95,-9.65,-5.23%,74.53%,92%,13336,22.3%,77.7%,0.28750724078007
RUN,"Sunrun Inc",9.36,-0.44,-4.49%,5.55%,2%,13219,61.7%,38.3%,1.611418411695
SCCO,"Southern Copper Corp",198.73,4.05,+2.08%,47.29%,45%,12831,74.0%,26.0%,2.8485302939412
KTOS,"Kratos Defense & Security Inc",56.18,-4.38,-7.23%,20.16%,16%,12789,52.9%,47.1%,1.1251246261216
ABBV,"Abbvie Inc",261.83,-4.14,-1.56%,37.63%,25%,12713,29.3%,70.7%,0.41349788748054
ENVX,"Enovix Corp",3.27,-0.13,-3.82%,22.32%,20%,12709,14.8%,85.2%,0.17415003695492
HAL,"Halliburton Company",35.69,0.67,+1.91%,14.56%,9%,12613,41.8%,58.2%,0.71956373551466
IBRX,"Immunitybio Inc",7.84,-0.29,-3.57%,3.92%,1%,12577,11.1%,88.9%,0.12515655752371
NVAX,"Novavax Inc",8.42,-0.37,-4.21%,10.02%,27%,12566,19.3%,80.7%,0.23851764242066
ABNB,"Airbnb Inc Cl A",185,-1.39,-0.75%,16.46%,13%,12444,50.0%,50.0%,0.99903614457831
XYZ,"Block Inc",80.08,-0.85,-1.05%,5.35%,3%,12396,24.4%,75.6%,0.32322801024765
TEAM,"Atlassian Corp",174.91,0.68,+0.39%,31.27%,27%,12358,25.5%,74.5%,0.34238540082555
ARDX,"Ardelyx Inc",3.9,-0.13,-3.23%,5.07%,7%,12265,82.9%,17.1%,4.8404761904762
LQDA,"Liquidia Corp",71.05,-4.28,-5.68%,29.61%,39%,12263,26.5%,73.5%,0.35983588378798
PLUG,"Plug Power Inc",2.2,-0.05,-2.22%,5.84%,2%,12227,12.1%,87.9%,0.13728955446005
PINS,"Pinterest Inc",23.23,-0.16,-0.68%,19.36%,25%,12221,27.1%,72.9%,0.3716049382716
RILY,"Brc Group Holdings Inc",6.93,-0.3,-4.15%,0.00%,0%,11780,5.2%,94.8%,0.054893883764664
OKTA,"Okta Inc Cl A",134.16,-7.05,-4.99%,91.25%,95%,11700,62.9%,37.1%,1.6989619377163
CRDO,"Credo Technology Group Holding",231.35,-3.47,-1.48%,51.94%,49%,11689,52.0%,48.0%,1.0839721875557
CLS,"Celestica Inc",302,0.64,+0.21%,17.60%,7%,11617,27.2%,72.8%,0.3741424177904
HITI,"High Tide Inc",2.45,-0.01,-0.41%,15.50%,42%,11572,0.0%,100.0%,0
METC,"Ramaco Resources Inc",11.15,-0.91,-7.55%,11.01%,9%,11481,4.2%,95.8%,0.044201909959072
USB,"U.S. Bancorp",61.78,-1.04,-1.66%,15.82%,14%,11464,17.6%,82.4%,0.21337849280271
DKS,"Dick's Sporting Goods Inc",179.34,-11.95,-6.25%,82.24%,86%,11416,45.2%,54.8%,0.82335090241176
PENG,"Penguin Solutions Inc",51.14,-1.81,-3.42%,39.46%,70%,11396,75.2%,24.8%,3.0354107648725
U,"Unity Software Inc",46.54,-0.57,-1.21%,1.00%,1%,11201,43.8%,56.2%,0.77934868943606
SEI,"Solaris Energy Infrastructure Inc",54.24,-4.56,-7.76%,26.28%,11%,11074,66.1%,33.9%,1.9475645461805
BTG,"B2Gold Corp",5.38,0.11,+2.09%,7.88%,22%,11042,4.2%,95.8%,0.043568660807107
MGNI,"Magnite Inc",23.35,-0.5,-2.10%,12.81%,4%,10930,10.5%,89.5%,0.11770119644135
DDOG,"Datadog Cl A",232.55,-0.97,-0.42%,39.30%,37%,10924,58.1%,41.9%,1.3841117415976
MPT,"Medical Properties Trust Inc",4.08,-0.08,-1.92%,11.56%,17%,10895,51.0%,49.0%,1.0417916041979
CPRT,"Copart Inc",34.33,0.48,+1.42%,72.71%,91%,10874,12.7%,87.3%,0.14535496102802
VFC,"V.F. Corp",13.95,-0.42,-2.92%,6.79%,3%,10775,45.8%,54.2%,0.84535023120397
ZETA,"Zeta Global Holdings Corp Cl A",27.85,-0.94,-3.27%,22.39%,10%,10659,37.6%,62.4%,0.60309821025718
MMM,"3M Company",178.09,-2.57,-1.42%,7.99%,8%,10547,30.4%,69.6%,0.43613834422658
NVS,"Novartis Ag ADR",156.24,-4.07,-2.54%,100.00%,100%,10489,71.5%,28.5%,2.5080267558528
TECK,"Teck Resources Ltd",66.16,0.21,+0.32%,37.71%,31%,10384,0.9%,99.1%,0.0087429570623664
CL,"Colgate-Palmolive Company",89.7,-1.17,-1.29%,33.10%,34%,10341,3.1%,96.9%,0.032345013477089
GAP,"Gap Inc",19.65,-0.45,-2.24%,48.96%,68%,10320,75.8%,24.2%,3.1346153846154
WYNN,"Wynn Resorts Ltd",99.6,-0.5,-0.50%,8.29%,4%,10282,74.6%,25.4%,2.9304281345566
PSKY,"Paramount Skydance Corp Cl B",10.29,-0.31,-2.92%,4.47%,10%,10238,36.1%,63.9%,0.5656828261202
EXE,"Expand Energy Corporation",96.07,0.04,+0.04%,28.46%,29%,10201,6.5%,93.5%,0.069175138874332
HPQ,"HP Inc",29.47,-0.47,-1.57%,86.79%,97%,10039,48.2%,51.8%,0.93094825928063
LAES,"Sealsq Corp",2.5,-0.1,-3.85%,2.45%,3%,10006,7.3%,92.7%,0.07927947362744
SLGN,"Silgan Holdings",41.12,-0.07,-0.17%,17.32%,6%,10005,100.0%,0.0%,999.99
EQX,"Equinox Gold Corp",12.88,0.22,+1.74%,50.60%,28%,9961,13.0%,87.0%,0.14956722446624
CSX,"CSX Corp",50.97,0.29,+0.57%,40.09%,35%,9884,12.7%,87.3%,0.14583816369117
GEMI,"Gemini Space Station Inc Cl A",4.14,0.21,+5.34%,42.17%,18%,9806,3.2%,96.8%,0.032536590502264
FPS,"Forgent Power Solutions Inc Cl A",33.36,-1.1,-3.19%,47.70%,66%,9799,36.5%,63.5%,0.57464245540736
EQT,"Eqt Corp",53.89,0.25,+0.47%,16.13%,9%,9761,48.3%,51.7%,0.9332541097247
ACN,"Accenture Plc",181.35,-1.82,-0.99%,58.96%,52%,9703,54.0%,46.0%,1.1745853877185
KKR,"KKR & Company LP",107.02,-3.44,-3.11%,26.81%,25%,9568,37.8%,62.2%,0.60698689956332
AI,"C3.Ai Inc Cl A",10.31,-0.07,-0.67%,57.61%,78%,9501,26.5%,73.5%,0.36020042949177
ALMS,"Alumis Inc",22.86,-1.13,-4.71%,13.39%,84%,9442,4.6%,95.4%,0.047714158899245
AUR,"Aurora Innovation Inc Cl A",6.12,-0.08,-1.21%,3.54%,8%,9285,7.9%,92.1%,0.085584005612066
MELI,"Mercadolibre Inc",1921.96,13.31,+0.70%,20.49%,16%,9211,51.9%,48.1%,1.080641517958
FSLY,"Fastly Inc",22.71,-0.95,-4.02%,19.21%,29%,9208,52.8%,47.2%,1.1187298665439
VIRT,"Virtu Financial Cm A",61.19,1.21,+2.02%,58.13%,94%,9178,0.9%,99.1%,0.0086822727772283
BJ,"Bj's Wholesale Club Holdings Inc",91.3,-0.49,-0.53%,70.92%,80%,9026,49.7%,50.3%,0.98766791455627
VLO,"Valero Energy Corp",341.51,-4.75,-1.37%,72.61%,73%,9005,63.7%,36.3%,1.7555079559364
OUST,"Ouster Inc",37.95,-2.11,-5.27%,26.81%,29%,8958,33.7%,66.3%,0.5088428499242
MDT,"Medtronic Inc",92.3,-1.83,-1.94%,64.11%,86%,8954,24.5%,75.5%,0.32494820952945
KR,"Kroger Company",56.32,0.05,+0.09%,84.52%,90%,8895,51.7%,48.3%,1.0686046511628
PBF,"PBF Energy Inc",69.56,-4.35,-5.89%,44.46%,57%,8874,9.4%,90.6%,0.10428073668492
ZIM,"Zim Integrated Shipping Services Ltd",27.16,-0.25,-0.91%,8.46%,13%,8858,30.2%,69.8%,0.43286962148172
BILI,"Bilibili Inc ADR",16.66,-0.65,-3.76%,38.72%,29%,8742,24.4%,75.6%,0.32294188861985
XYL,"Xylem Inc",113.44,-2.77,-2.38%,48.21%,44%,8697,4.2%,95.8%,0.043306142034549
ALK,"Alaska Air Group",40.18,-1.05,-2.55%,15.09%,25%,8669,75.4%,24.6%,3.0604215456674
LVS,"Las Vegas Sands",45.97,-0.61,-1.31%,9.36%,5%,8615,29.4%,70.6%,0.41740704179006
UEC,"Uranium Energy",11.15,-0.48,-4.13%,5.00%,1%,8575,45.8%,54.2%,0.84408602150538
CLOV,"Clover Health Investments Corp",4.1,-0.12,-2.84%,2.72%,4%,8573,21.3%,78.7%,0.27120403321471
CPB,"The Campbell's Company",23.77,-0.04,-0.17%,20.14%,47%,8567,25.6%,74.4%,0.34363237139272
EYPT,"Eyepoint Inc",5.4,-0.9,-14.29%,15.93%,59%,8565,56.8%,43.2%,1.3142393947582
INFY,"Infosys Ltd ADR",11.83,-0.2,-1.66%,55.36%,57%,8521,52.3%,47.7%,1.0946411012783
DNUT,"Krispy Kreme Inc",3.54,0.04,+1.14%,8.23%,5%,8494,3.5%,96.5%,0.03673867936043
LI,"Li Auto Inc ADR",12.92,0.21,+1.65%,10.24%,8%,8456,49.3%,50.7%,0.97109557109557
COTY,"Coty Inc",2.75,-0.28,-9.24%,47.72%,51%,8409,10.0%,90.0%,0.11156642432254
SHAZ,"Sharonai Holdings Inc",60.85,-4.6,-7.03%,0.00%,0%,8315,50.5%,49.5%,1.0196745202818
FISV,"Fiserv Inc",51.38,-0.7,-1.34%,12.60%,10%,8294,61.0%,39.0%,1.5622489959839
TPR,"Tapestry Inc",129.82,-1.9,-1.44%,4.22%,2%,8275,86.9%,13.1%,6.6549491211841
PSNL,"Personalis Inc",16.88,1.07,+6.77%,7.84%,4%,8257,2.6%,97.4%,0.026734643123601
CRSP,"Crispr Therapeutics Ag",58.12,-1.69,-2.83%,37.48%,38%,8247,29.6%,70.4%,0.42067183462532
AVAV,"Aerovironment Inc",159.79,-12.95,-7.50%,53.59%,78%,8244,49.7%,50.3%,0.98746383799421
AFRM,"Affirm Holdings Inc Cl A",75.05,-2.28,-2.95%,46.36%,53%,8135,51.2%,48.8%,1.0480866062437
AKAM,"Akamai Technologies",110.09,-2.75,-2.44%,40.01%,49%,8114,68.0%,32.0%,2.1207692307692
EL,"Estee Lauder Companies",96.15,-1.86,-1.90%,12.48%,4%,8113,26.5%,73.5%,0.36101325280993
ISRG,"Intuitive Surg Inc",374.48,-23.24,-5.84%,34.25%,47%,8080,59.6%,40.4%,1.4747320061256
FNF,"Fidelity National Financial",47.44,-0.98,-2.02%,43.39%,68%,8076,99.4%,0.6%,157.35294117647
CAR,"Avis Budget Group",143.98,2.52,+1.78%,6.10%,32%,8021,68.0%,32.0%,2.1210116731518
ZVRA,"Zevra Therapeutics Inc",11.89,-0.24,-1.98%,4.01%,6%,8021,47.3%,52.7%,0.89621749408983
GIS,"General Mills",39.61,-0.38,-0.95%,57.07%,67%,7964,66.1%,33.9%,1.9518161601186
FN,Fabrinet,444.87,-9.68,-2.13%,32.01%,35%,7951,81.0%,19.0%,4.2655629139073
HMY,"Harmony Gold Mining ADR",22.02,0.93,+4.41%,39.25%,55%,7950,28.0%,72.0%,0.38816134101624
GILD,"Gilead Sciences Inc",143.44,-4.16,-2.82%,32.94%,26%,7918,33.1%,66.9%,0.49368043765327
RXT,"Rackspace Technology Inc",3.25,-0.17,-4.97%,6.71%,16%,7918,29.4%,70.6%,0.41544511977118
ZTS,"Zoetis Inc Cl A",75.02,-1.66,-2.16%,36.72%,52%,7764,30.2%,69.8%,0.43167988198414
FLO,"Flowers Foods",7.1,-0.36,-4.83%,77.96%,96%,7740,11.4%,88.6%,0.12827988338192
NXE,"Nexgen Energy Ltd",10.22,-0.34,-3.22%,14.49%,11%,7724,32.0%,68.0%,0.47011800532927
AEHR,"Aehr Test Systems",105.97,-1.99,-1.84%,41.52%,43%,7711,45.9%,54.1%,0.84694610778443
TMO,"Thermo Fisher Scientific",627.55,14.01,+2.28%,31.22%,27%,7703,21.3%,78.7%,0.27133190295428
CHYM,"Chime Financial Inc Cl A",31.95,-1.12,-3.39%,0.00%,0%,7688,5.9%,94.1%,0.062759192701134
IONS,"Ionis Pharmaceuticals",58.76,-2.04,-3.36%,73.12%,94%,7659,14.6%,85.4%,0.17110091743119
ELF,"E.L.F. Beauty Inc",98.46,-1.19,-1.19%,12.53%,12%,7614,30.0%,70.0%,0.4293223202553
ABT,"Abbott Laboratories",114.14,-0.29,-0.25%,35.45%,45%,7603,47.1%,52.9%,0.89176412042797
XRX,"Xerox Corp",2.84,-0.01,-0.35%,4.49%,9%,7465,56.4%,43.6%,1.2926904176904
SNPS,"Synopsys Inc",397.92,-3.32,-0.83%,68.39%,70%,7462,34.6%,65.4%,0.52909836065574
VSAT,"Viasat Inc",74.03,-2.64,-3.44%,17.59%,5%,7439,4.2%,95.8%,0.043630751964085
ETN,"Eaton Corp",415.29,-9.38,-2.21%,39.37%,43%,7437,64.5%,35.5%,1.8191811978772
CDNS,"Cadence Design Sys",313.59,-1.39,-0.44%,21.35%,24%,7436,66.3%,33.7%,1.9660949341843
TTE,"Totalenergies Se ADR",90.9,0.83,+0.92%,37.70%,44%,7410,6.3%,93.7%,0.067569514479182
ALLY,"Ally Financial",42.29,-0.82,-1.90%,9.22%,3%,7409,54.1%,45.9%,1.177196591243
BROS,"Dutch Bros Inc Cl A",49.37,-0.9,-1.79%,0.19%,1%,7407,56.8%,43.2%,1.3146875
BBY,"Best Buy Company",85.73,-3.48,-3.90%,77.94%,88%,7327,15.3%,84.7%,0.18063164679343
DINO,"HF Sinclair Corp",92.72,-1.9,-2.01%,61.62%,73%,7296,32.6%,67.4%,0.48413344182262
XE,"X-Energy Inc Cl A",18.29,-1.56,-7.86%,15.09%,5%,7293,54.0%,46.0%,1.1731227651967
ABCL,"Abcellera Biologics Inc",11.57,-0.44,-3.66%,8.80%,35%,7293,22.8%,77.2%,0.29607250755287
APH,"Amphenol Corp",153.11,-2.93,-1.88%,36.03%,31%,7273,56.2%,43.8%,1.2820834640728
TBCH,"Turtle Beach Corp",12.13,-0.21,-1.70%,31.52%,42%,7263,0.1%,99.9%,0.0011026878015162
LMT,"Lockheed Martin Corp",571.48,-17.67,-3.00%,37.37%,35%,7091,45.8%,54.2%,0.84469302809573
CRSR,"Corsair Gaming Inc",10.91,-0.44,-3.88%,9.35%,9%,7081,4.8%,95.2%,0.050749369342632
TRIP,"Tripadvisor Inc",10.03,-0.37,-3.56%,11.87%,23%,7060,63.0%,37.0%,1.7008416220352
GSL,"Global Ship Lease Inc",43.38,-0.1,-0.23%,8.36%,2%,7038,1.3%,98.7%,0.013536866359447
BNTX,"Biontech Se ADR",110.89,-2.23,-1.97%,40.65%,29%,6941,49.4%,50.6%,0.974679943101
KMI,"Kinder Morgan Inc",31.61,-0.47,-1.47%,30.08%,24%,6893,29.5%,70.5%,0.41772932949404
CHTR,"Charter Communications",147.76,-4.71,-3.09%,34.20%,47%,6866,38.2%,61.8%,0.61781338360038
DLTR,"Dollar Tree Inc",128.45,-3.39,-2.57%,66.59%,80%,6860,71.3%,28.7%,2.480466768138
MKC,"Mccormick & Company",55.22,-1.26,-2.23%,42.72%,57%,6832,4.3%,95.7%,0.044808074629148
EIX,"Edison International",74.66,1.22,+1.66%,90.39%,98%,6771,55.1%,44.9%,1.2265702071687
TIGR,"Up Fintech Holding Ltd ADR",5.07,0.23,+4.75%,27.66%,58%,6770,16.5%,83.5%,0.19738238415281
SATL,"Satellogic Inc Cl A",5.3,-0.23,-4.16%,0.78%,2%,6698,85.9%,14.1%,6.0953389830508
DECK,"Deckers Outdoor Corp",88.86,-2.71,-2.96%,0.19%,1%,6673,75.3%,24.7%,3.0516089860352
INTU,"Intuit Inc",361.87,-0.6,-0.17%,83.01%,83%,6624,48.6%,51.4%,0.94423246257705
LOW,"Lowe's Companies",217.34,-2.66,-1.21%,46.28%,43%,6610,46.8%,53.2%,0.88051209103841
SE,"Sea Ltd ADR",117.24,-1.86,-1.56%,22.29%,25%,6591,36.0%,64.0%,0.56147832267235
AGI,"Alamos Gold Inc",36.69,0.95,+2.66%,56.11%,43%,6582,18.5%,81.5%,0.22752704214845
UMC,"United Microelectronics Corp ADR",18,-0.12,-0.66%,42.92%,65%,6547,80.4%,19.6%,4.0989096573209
RH,"Rh Common Stock",156.41,-13.56,-7.98%,51.58%,65%,6533,61.2%,38.8%,1.5791551519937
HYMC,"Hycroft Mining Holding Corp",26.14,-1.76,-6.31%,12.01%,6%,6494,29.2%,70.8%,0.4132752992383
CE,"Celanese Corp",46.98,0.72,+1.56%,6.77%,2%,6404,5.3%,94.7%,0.055720408836136
WIX,"Wix.com Ltd",82.39,4.5,+5.78%,53.56%,47%,6367,58.1%,41.9%,1.3864317841079
AMPX,"Amprius Technologies Inc",10.2,-0.43,-4.05%,0.97%,1%,6363,44.4%,55.6%,0.79847371396269
NTR,"Nutrien Ltd",73.12,2.62,+3.72%,36.27%,37%,6320,6.4%,93.6%,0.068831388466092
MXL,"Maxlinear Inc",65.28,-1.15,-1.73%,36.24%,65%,6292,67.8%,32.2%,2.1071604938272
W,"Wayfair Inc",103.31,-4.49,-4.17%,8.63%,4%,6281,28.6%,71.4%,0.399821707154
TOST,"Toast Inc Cl A",35.32,0.16,+0.46%,11.99%,12%,6250,48.0%,52.0%,0.92307692307692
SYM,"Symbotic Inc",41.46,-0.56,-1.33%,1.13%,1%,6250,78.3%,21.7%,3.615952732644
AGCO,"Agco Corp",104.02,4.5,+4.52%,30.84%,19%,6242,2.2%,97.8%,0.02294329727958
S,"Sentinelone Inc Cl A",20.94,-0.38,-1.78%,69.05%,91%,6242,42.3%,57.7%,0.73340738683699
BKNG,"Booking Holdings",209.87,-3.13,-1.47%,24.71%,37%,6204,52.3%,47.7%,1.0966542750929
FRT,"Federal Realty Investment Trust",117.25,-0.31,-0.26%,37.00%,28%,6187,0.3%,99.7%,0.0027552674230146
NRG,"NRG Energy",115.36,-5.22,-4.33%,32.20%,29%,6159,75.6%,24.4%,3.1005326231691
VKTX,"Viking Thera",34.36,-1.62,-4.50%,43.40%,52%,6158,15.3%,84.7%,0.1805981595092
AES,"The Aes Corp",14.77,0.07,+0.48%,0.00%,0%,6154,56.4%,43.6%,1.2919925512104
MGM,"MGM Resorts International",43.17,-0.05,-0.12%,11.82%,3%,6141,22.3%,77.7%,0.28715154055754
POWL,"Powell Industries Inc",197.4,-0.81,-0.41%,17.81%,26%,6076,91.6%,8.4%,10.913725490196
UAMY,"United States Antimony Corp",5.27,-0.46,-8.03%,0.92%,1%,6038,50.2%,49.8%,1.0066467264872
TLRY,"Tilray Brands Inc",4.67,-0.16,-3.31%,13.04%,16%,6014,14.0%,86.0%,0.16279969064192
FJET,"Starfighters Space Inc",3.98,0.01,+0.25%,0.00%,0%,6005,51.7%,48.3%,1.0685497760937
ESI,"Element Solutions Inc",35.54,-0.64,-1.77%,41.40%,54%,5986,0.3%,99.7%,0.0031841796547679
CHWY,"Chewy Inc",23.88,-0.11,-0.46%,69.58%,83%,5980,37.9%,62.1%,0.60925726587729
WPM,"Wheaton Precious Metals",150.25,2.82,+1.91%,60.76%,50%,5921,42.8%,57.2%,0.74712304514606
NLY,"Annaly Capital Management Inc",23.29,-0.45,-1.90%,4.35%,2%,5918,18.7%,81.3%,0.23009769278736
MDB,"Mongodb Inc Cl A",420.37,-20.16,-4.58%,70.44%,88%,5894,43.6%,56.4%,0.77423239012643
BLZE,"Backblaze Inc Cl A",16.24,-0.64,-3.79%,24.16%,51%,5868,71.1%,28.9%,2.4619469026549
TGTX,"Tg Therapeutics",50.56,-1.13,-2.19%,12.86%,10%,5862,8.1%,91.9%,0.087973273942094
FTNT,"Fortinet Inc",150.79,-2.06,-1.35%,30.80%,45%,5851,38.6%,61.4%,0.62935115566695
BLSH,"Bullish Ord Shs",28.44,1.52,+5.65%,15.39%,10%,5842,26.9%,73.1%,0.36847036776763
FLR,"Fluor Corp",52.16,-1.9,-3.51%,16.26%,16%,5820,4.2%,95.8%,0.043571812802582
ECL,"Ecolab Inc",281.48,-4.14,-1.45%,44.63%,33%,5767,95.8%,4.2%,22.732510288066
MTDR,"Matador Resources Company",58.42,0.42,+0.72%,21.60%,16%,5762,2.1%,97.9%,0.021088073719653
EMR,"Emerson Electric Company",154.72,-2.88,-1.83%,28.37%,21%,5750,6.7%,93.3%,0.071561684681327
GFS,"Globalfoundries Inc",47.33,-1.25,-2.57%,36.16%,48%,5722,67.3%,32.7%,2.0566239316239
DOCU,"Docusign Inc",62.28,0.17,+0.27%,67.75%,73%,5712,41.1%,58.9%,0.69747399702823
