Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
VERA,"Vera Therapeutics Inc Cl A",35.28,1.56,+4.63%,31.73%,39%,14727,3.1%,96.9%,0.032169890664424
NN,"Nextnav Inc",15.67,-0.12,-0.76%,43.81%,56%,14549,18.9%,81.1%,0.23244387971199
PEP,"Pepsico Inc",142.27,-2.4,-1.66%,34.05%,24%,14419,51.1%,48.9%,1.0435090702948
RUN,"Sunrun Inc",9.19,0.27,+3.03%,11.74%,5%,14333,27.2%,72.8%,0.37341893445765
INFQ,"Infleqtion Inc",13.83,0.78,+5.98%,0.00%,0%,14260,18.7%,81.3%,0.22973439116937
DASH,"Doordash Cl A",233.5,4.44,+1.94%,11.21%,17%,14053,68.2%,31.8%,2.1480734767025
ARDX,"Ardelyx Inc",3.78,0.04,+1.07%,8.18%,10%,14041,96.3%,3.7%,25.744761904762
TFC,"Truist Financial Corp",50.3,-0.51,-1.00%,23.60%,22%,13987,45.5%,54.5%,0.8341201153947
MO,"Altria Group",68.07,-0.4,-0.58%,50.37%,53%,13911,51.7%,48.3%,1.0703973805626
TTWO,"Take-Two Interactive",232.93,-0.57,-0.24%,54.80%,59%,13910,39.2%,60.8%,0.64576431613819
QS,"Quantumscape Corp",5.82,0.1,+1.75%,0.00%,0%,13836,22.8%,77.2%,0.29489939167057
GRRR,"Gorilla Technology Group Inc",14.04,-1.79,-11.31%,13.88%,24%,13654,55.4%,44.6%,1.2409322172985
AGNC,"Agnc Investment Corp",10.91,-0.07,-0.64%,10.41%,8%,13564,31.9%,68.1%,0.46796536796537
ANET,"Arista Networks Inc",190.94,2.79,+1.48%,24.02%,27%,13545,46.4%,53.6%,0.86493184634449
IBKR,"Interactive Brokers",98.19,5.14,+5.52%,37.82%,43%,13504,25.1%,74.9%,0.33478303845013
VFC,"V.F. Corp",13.85,-0.46,-3.21%,0.00%,0%,13484,42.2%,57.8%,0.72871794871795
AMGN,"Amgen Inc",442.24,-1.6,-0.36%,64.93%,83%,13320,77.3%,22.7%,3.4091360476663
GEV,"GE Vernova Inc",926.73,-15.37,-1.63%,17.47%,12%,13260,48.8%,51.2%,0.95229681978799
BX,"Blackstone Inc",143.41,-0.23,-0.16%,31.06%,37%,13175,35.4%,64.6%,0.54799671013982
SE,"Sea Ltd ADR",123.18,7.5,+6.48%,27.18%,33%,13170,31.1%,68.9%,0.45044052863436
OKTA,"Okta Inc Cl A",130.61,-0.36,-0.27%,90.71%,93%,12780,54.9%,45.1%,1.216441207076
FRO,"Frontline Plc",43.46,-0.59,-1.34%,54.80%,68%,12677,36.0%,64.0%,0.56159152500616
JD,"Jd.com Inc ADR",29.36,0.16,+0.55%,15.43%,10%,12659,48.0%,52.0%,0.92152398299939
UNP,"Union Pacific Corp",309.59,-0.27,-0.09%,26.85%,24%,12611,6.2%,93.8%,0.065658272773365
BTDR,"Bitdeer Technologies Group",11.29,0.38,+3.48%,26.63%,26%,12596,72.4%,27.6%,2.6174612291786
DVN,"Devon Energy Corp",46.91,-1.32,-2.74%,37.90%,26%,12575,29.6%,70.4%,0.41946043571509
WEN,"Wendys Company",9.12,0.28,+3.17%,14.10%,47%,12521,10.0%,90.0%,0.11129848229342
CRDO,"Credo Technology Group Holding",226.51,3.9,+1.75%,51.07%,49%,12409,40.1%,59.9%,0.67012113055182
UAA,"Under Armour",5.12,-0.25,-4.66%,26.57%,17%,12397,96.4%,3.6%,26.426991150442
SPCE,"Virgin Galactic Holdings Inc",2.97,-0.03,-1.00%,0.00%,0%,12349,40.2%,59.8%,0.67126810123156
ECHO,"Echostar Corp",86.52,1.2,+1.41%,5.93%,5%,12312,42.2%,57.8%,0.72994239145707
GM,"General Motors Company",85.81,-1.17,-1.35%,32.38%,31%,12166,30.2%,69.8%,0.43314878077512
OWL,"Blue Owl Capital Inc",11.79,0.11,+0.94%,31.44%,23%,12155,59.8%,40.2%,1.4882292732856
AXP,"American Express Company",335.95,-1.38,-0.41%,14.32%,13%,12125,64.7%,35.3%,1.8296382730455
SBUX,"Starbucks Corp",105.76,-1.73,-1.61%,4.10%,3%,12027,59.5%,40.5%,1.4706244864421
NCLH,"Norwegian Cruise Ord",17.26,0.04,+0.23%,27.11%,25%,11918,41.3%,58.7%,0.70257142857143
ZETA,"Zeta Global Holdings Corp Cl A",27.88,-0.59,-2.07%,23.80%,12%,11657,22.5%,77.5%,0.28991922098041
XP,"XP Inc Cl A",17.8,0.73,+4.28%,6.81%,11%,11626,39.4%,60.6%,0.65048268029529
TLRY,"Tilray Brands Inc",4.88,0.16,+3.39%,12.62%,16%,11587,11.7%,88.3%,0.1323170135835
AEO,"American Eagle Outfitters",16.73,-0.14,-0.83%,30.82%,78%,11494,46.0%,54.0%,0.85207863358041
CPNG,"Coupang Cl A",16.69,0.25,+1.52%,30.20%,31%,11390,32.8%,67.2%,0.48869428832832
LUNR,"Intuitive Machines Inc",16.6,-0.06,-0.36%,35.79%,14%,11319,24.8%,75.2%,0.3302385709249
AUR,"Aurora Innovation Inc Cl A",5.77,0.08,+1.41%,2.94%,7%,11274,4.3%,95.7%,0.044565922357083
AEM,"Agnico-Eagle Mines Ltd",224.11,6.22,+2.85%,73.47%,80%,11236,33.3%,66.7%,0.49973304858516
OSCR,"Oscar Health Inc Cl A",30.93,-0.88,-2.77%,16.79%,15%,11223,28.1%,71.9%,0.39122350316103
OSS,"One Stop Systems Inc",11.11,0.07,+0.63%,0.00%,0%,11064,0.1%,99.9%,0.0012669683257919
MPT,"Medical Properties Trust Inc",4.11,-0.01,-0.24%,5.97%,4%,10940,67.0%,33.0%,2.0279546083587
GT,"Goodyear Tire Rubber",6.2,0.2,+3.33%,33.17%,37%,10930,56.2%,43.8%,1.2823136354145
MCHP,"Microchip Technology",73.5,-0.71,-0.96%,26.89%,31%,10928,33.7%,66.3%,0.50918381439028
ALT,"Altimmune Inc",3.2,0.09,+2.89%,1.17%,4%,10911,1.5%,98.5%,0.014882336526835
PINS,"Pinterest Inc",23.66,0.19,+0.81%,17.91%,23%,10904,33.6%,66.4%,0.50586935506146
ASML,"ASML Holding NV",1744.16,4.03,+0.23%,41.36%,37%,10715,48.6%,51.4%,0.94605884489648
HAL,"Halliburton Company",33.8,-0.83,-2.40%,19.96%,15%,10597,37.8%,62.2%,0.60877485957188
ABBV,"Abbvie Inc",265.79,1.27,+0.48%,42.31%,33%,10505,31.7%,68.3%,0.46390746934225
JNJ,"Johnson & Johnson",273.14,0.1,+0.04%,49.54%,57%,10392,34.5%,65.5%,0.52621530327508
VNET,"Vnet Group Inc",6.89,0.42,+6.49%,38.11%,24%,10339,1.7%,98.3%,0.017718279358205
TEVA,"Teva Pharmaceutical Industries ADR",38.1,1.17,+3.17%,8.73%,4%,10248,41.2%,58.8%,0.69950248756219
CEG,"Constellation Energy",278.42,4.99,+1.82%,10.69%,7%,10225,25.3%,74.7%,0.33957814751736
CMCSA,"Comcast Corp A",27.1,0.08,+0.30%,23.65%,12%,10071,32.9%,67.1%,0.49133718347401
BMY,"Bristol-Myers Squibb",67.92,0.64,+0.95%,25.47%,12%,10054,21.0%,79.0%,0.26624685138539
LI,"Li Auto Inc ADR",12.27,-0.21,-1.68%,25.22%,39%,10021,46.1%,53.9%,0.85642830678029
LEN,"Lennar Corp",87.68,-0.48,-0.54%,40.80%,28%,10007,65.1%,34.9%,1.8681570650616
KLAR,"Klarna Group Plc",14.27,0.16,+1.13%,0.00%,0%,9810,26.8%,73.2%,0.36629526462396
KMI,"Kinder Morgan Inc",30.94,-0.06,-0.19%,37.58%,39%,9772,9.7%,90.3%,0.10781090579299
SHAZ,"Sharonai Holdings Inc",60.97,2.59,+4.44%,0.00%,0%,9767,10.6%,89.4%,0.11917039074138
U,"Unity Software Inc",44.99,-1.17,-2.53%,0.76%,1%,9760,43.4%,56.6%,0.76523783686019
ENVX,"Enovix Corp",3.38,0.11,+3.36%,33.80%,38%,9710,10.6%,89.4%,0.11866359447005
CRON,"Cronos Group Inc",3.51,0.1,+2.93%,0.33%,1%,9666,0.6%,99.4%,0.0056179775280899
BORR,"Borr Drilling Ltd",4.46,0.08,+1.83%,0.00%,0%,9501,50.9%,49.1%,1.0349111158706
UPST,"Upstart Holdings Inc",30.58,0.69,+2.31%,13.08%,7%,9428,25.9%,74.1%,0.3493631029054
COP,Conocophillips,131.84,-1.51,-1.13%,36.57%,29%,9209,75.2%,24.8%,3.0319614711033
CRK,"Comstock Resources",14.17,-0.11,-0.77%,46.11%,30%,9187,5.9%,94.1%,0.062695199537305
ABNB,"Airbnb Inc Cl A",190.5,0.29,+0.15%,21.11%,22%,9129,53.1%,46.9%,1.1319476879963
CRSP,"Crispr Therapeutics Ag",60.9,3.83,+6.70%,55.56%,75%,9080,25.4%,74.6%,0.34022140221402
EQT,"Eqt Corp",54,0.21,+0.39%,18.92%,11%,8874,26.3%,73.7%,0.35729580911594
LUMN,"Lumen Technologies Inc",5.89,0.22,+3.88%,22.08%,24%,8825,11.9%,88.1%,0.13519423720093
UAL,"United Airlines Holdings",117.41,3.84,+3.38%,10.69%,13%,8797,32.0%,68.0%,0.47107023411371
HD,"Home Depot",337.88,0.45,+0.13%,38.19%,30%,8731,39.2%,60.8%,0.64487565938206
ON,"On Semiconductor",72.51,0.58,+0.81%,24.99%,37%,8722,43.3%,56.7%,0.76451547643132
TDOC,"Teladoc Health Inc",6.19,-0.01,-0.16%,9.99%,1%,8660,13.8%,86.2%,0.15992499330297
FISV,"Fiserv Inc",52.44,-0.52,-0.98%,7.54%,3%,8629,24.0%,76.0%,0.3151958542905
FCEL,"Fuelcell Energy Inc",19.29,0.54,+2.88%,36.57%,46%,8607,23.2%,76.8%,0.30231502496596
GE,"GE Aerospace",349.54,7.7,+2.25%,19.58%,23%,8603,35.9%,64.1%,0.55936197208628
NUAI,"New Era Energy & Digital Inc",5.07,0.26,+5.30%,32.02%,29%,8594,16.4%,83.6%,0.19560378408459
ULTA,"Ulta Beauty Inc",537.22,-1.54,-0.29%,69.71%,91%,8522,57.6%,42.4%,1.3573997233748
ET,"Energy Transfer LP",21.02,-0.06,-0.28%,28.44%,21%,8395,30.8%,69.2%,0.44442532690984
RILY,"Brc Group Holdings Inc",7.22,0.18,+2.56%,0.20%,1%,8389,9.4%,90.6%,0.10425167829406
NG,"Novagold Resources Inc",9.77,0.42,+4.49%,45.68%,73%,8388,14.4%,85.6%,0.16840785624739
CPB,"The Campbell's Company",23.47,-0.69,-2.86%,22.37%,61%,8374,62.6%,37.4%,1.6753993610224
MDB,"Mongodb Inc Cl A",404.92,2.23,+0.55%,74.63%,90%,8326,33.9%,66.1%,0.51271802325581
STUB,"Stubhub Holdings Inc Cl A",6.81,0.14,+2.10%,0.00%,0%,8312,6.6%,93.4%,0.070168662289172
SU,"Suncor Energy Inc",65.36,-2.01,-2.98%,27.20%,48%,8266,10.8%,89.2%,0.12157394843962
RIG,"Transocean Inc",5.75,-0.02,-0.35%,1.91%,2%,8217,30.0%,70.0%,0.42805005213764
XYZ,"Block Inc",82.72,1.34,+1.65%,8.43%,4%,8184,26.9%,73.1%,0.36719011025727
GTM,"Zoominfo Technologies Inc Cl A",3.86,-0.04,-1.03%,44.26%,67%,8181,0.4%,99.6%,0.0040500736377025
FIGR,"Figure Technology Solutions Inc Cl A",41.14,2.5,+6.47%,12.93%,12%,8133,24.0%,76.0%,0.31601941747573
PLAB,"Photronics Inc",29.32,-0.21,-0.71%,70.67%,93%,8096,30.9%,69.1%,0.44726492670719
KTOS,"Kratos Defense & Security Inc",52.64,-0.43,-0.81%,19.06%,12%,8083,31.2%,68.8%,0.45247079964061
CMPS,"Compass Pathways Plc ADR",14.88,0.68,+4.79%,4.26%,6%,8066,24.5%,75.5%,0.3251191062921
BNTX,"Biontech Se ADR",114.05,1.23,+1.09%,65.51%,88%,8030,57.7%,42.3%,1.3652430044183
PCT,"Purecycle Technologies Inc",6.68,0.07,+1.06%,53.66%,38%,7954,20.7%,79.3%,0.26093849080533
KURA,"Kura Oncology",13.59,1.19,+9.60%,6.64%,4%,7937,18.3%,81.7%,0.22371261177922
WOLF,"Wolfspeed Inc",25.29,0.53,+2.14%,7.96%,24%,7902,33.5%,66.5%,0.504569687738
M,"Macy's Inc",22.59,-0.59,-2.55%,43.73%,65%,7889,49.9%,50.1%,0.99418604651163
S,"Sentinelone Inc Cl A",20.31,-0.51,-2.45%,55.73%,73%,7883,47.5%,52.5%,0.90640870616687
AAP,"Advance Auto Parts Inc",43.64,0.01,+0.02%,4.97%,3%,7877,63.5%,36.5%,1.7379214459506
BKNG,"Booking Holdings",213.78,0.42,+0.20%,23.06%,33%,7867,64.5%,35.5%,1.8207242739333
NET,"Cloudflare Inc Cl A",277.58,-2.77,-0.99%,27.40%,28%,7812,34.3%,65.7%,0.52132424537488
CAVA,"Cava Group Inc",69.29,-2.64,-3.67%,16.94%,14%,7801,63.3%,36.7%,1.7257162823201
WPM,"Wheaton Precious Metals",163.72,3.53,+2.20%,72.49%,77%,7780,47.9%,52.1%,0.92051345346828
DG,"Dollar General Corp",122.58,-2.75,-2.19%,69.87%,82%,7755,37.5%,62.5%,0.60028889806026
MAIN,"Main Street Capital Corp",58.54,-0.38,-0.64%,10.29%,6%,7744,97.8%,2.2%,44.286549707602
WHR,"Whirlpool Corp",40.72,0.59,+1.47%,28.70%,42%,7680,69.1%,30.9%,2.2391396035428
RBRK,"Rubrik Inc Cl A",92.65,-5.39,-5.50%,68.36%,82%,7638,29.2%,70.8%,0.41235207100592
ALLY,"Ally Financial",42.6,0.15,+0.35%,4.09%,1%,7515,71.3%,28.7%,2.4807781380269
ABT,"Abbott Laboratories",116.13,-0.54,-0.46%,44.53%,60%,7462,32.6%,67.4%,0.48349900596421
KLAC,"K L A-Tencor Corp",183.34,1.77,+0.97%,36.98%,68%,7438,51.8%,48.2%,1.0735991078896
MA,"Mastercard Inc",599.37,-0.49,-0.08%,29.29%,22%,7405,42.6%,57.4%,0.74358370614551
LAES,"Sealsq Corp",2.54,0.06,+2.42%,0.23%,1%,7379,2.5%,97.5%,0.025573314801946
QURE,"Uniqure N.V.",51.05,3.59,+7.56%,15.57%,45%,7346,22.9%,77.1%,0.29765059176824
GILD,"Gilead Sciences Inc",148.77,2.03,+1.38%,24.57%,13%,7301,32.7%,67.3%,0.48545269582909
AI,"C3.Ai Inc Cl A",9.79,-0.32,-3.17%,58.68%,77%,7259,27.9%,72.1%,0.38768877843625
BHF,"Brighthouse Financial Inc",51.87,-0.03,-0.06%,54.12%,83%,7129,89.3%,10.7%,8.3679369250986
NVS,"Novartis Ag ADR",159.98,1.96,+1.24%,100.00%,100%,7116,36.3%,63.7%,0.56912899669239
DOCN,"Digitalocean Holdings Inc",112.57,1.03,+0.92%,37.10%,41%,7101,76.5%,23.5%,3.2520958083832
MBLY,"Mobileye Global Inc Cl A",8.68,0.04,+0.46%,24.02%,43%,7059,21.4%,78.6%,0.27212110290142
SCCO,"Southern Copper Corp",219.7,5.45,+2.54%,55.40%,46%,6996,33.5%,66.5%,0.50451612903226
CRSR,"Corsair Gaming Inc",11.84,0.93,+8.52%,15.79%,15%,6908,7.5%,92.5%,0.081233369854437
UMC,"United Microelectronics Corp ADR",19.6,0.55,+2.89%,42.94%,65%,6894,53.9%,46.1%,1.1692888609188
VSTM,"Verastem Inc",7.08,0.22,+3.21%,6.48%,5%,6870,2.4%,97.6%,0.024608501118568
FPS,"Forgent Power Solutions Inc Cl A",32.19,0,0.00%,53.57%,74%,6869,26.1%,73.9%,0.352697912564
MS,"Morgan Stanley",216.77,2.69,+1.26%,37.55%,51%,6807,37.7%,62.3%,0.60618216139689
SBSW,"Sibanye Gold Ltd ADR",12.53,0.06,+0.48%,44.67%,53%,6803,10.5%,89.5%,0.11762773123049
NRGV,"Energy Vault Holdings",3.93,0.29,+7.97%,10.79%,3%,6799,6.1%,93.9%,0.065173116089613
KR,"Kroger Company",58.45,-0.63,-1.07%,76.22%,80%,6783,39.7%,60.3%,0.65924657534247
ASPI,"Asp Isotopes Inc",4,0.11,+2.83%,8.27%,2%,6782,1.6%,98.4%,0.016639184530055
ALB,"Albemarle Corp",133.18,-8.33,-5.89%,7.71%,4%,6750,53.9%,46.1%,1.1669341894061
SPOT,"Spotify Technology S.A.",552.57,14.73,+2.74%,20.28%,20%,6736,37.4%,62.6%,0.5984812529663
KGC,"Kinross Gold Corp",33.48,0.5,+1.52%,47.37%,50%,6733,28.5%,71.5%,0.39804817275748
BOX,"Box Inc",33,-0.47,-1.40%,70.36%,92%,6729,39.3%,60.7%,0.64643993149009
QGEN,"Qiagen N.V.",43.65,1.87,+4.48%,51.56%,48%,6723,20.5%,79.5%,0.25734056480269
DDOG,"Datadog Cl A",222.99,-2.78,-1.23%,40.34%,38%,6701,41.9%,58.1%,0.72085259373395
UMAC,"Unusual Machines Inc",24.35,-0.22,-0.90%,20.50%,18%,6696,28.5%,71.5%,0.39820421799958
NTLA,"Intellia Thera CS",13.51,0.95,+7.56%,23.43%,49%,6654,9.6%,90.4%,0.10586671098554
TOST,"Toast Inc Cl A",36.8,0.09,+0.25%,9.39%,8%,6613,18.6%,81.4%,0.22781284812477
EXK,"Endeavour Silver Corp",11.09,0.33,+3.07%,29.53%,10%,6612,3.7%,96.3%,0.038642789820924
CHTR,"Charter Communications",155.14,4.84,+3.22%,38.35%,54%,6587,38.0%,62.0%,0.61169562025936
CLS,"Celestica Inc",306.86,12.29,+4.17%,16.60%,5%,6576,38.4%,61.6%,0.62330288817576
CVS,"CVS Corp",92.9,-1.21,-1.29%,15.90%,14%,6566,51.8%,48.2%,1.0732554467951
STM,"Stmicroelectronics N.V. ADR",49.46,0.11,+0.22%,31.71%,49%,6477,54.9%,45.1%,1.2181506849315
BLSH,"Bullish Ord Shs",32.02,1.41,+4.61%,13.97%,8%,6473,63.9%,36.1%,1.7697903294822
BP,"BP Plc ADR",42.86,-0.88,-2.01%,45.28%,42%,6473,44.5%,55.5%,0.80206013363029
CAG,"Conagra Brands",16.27,-0.4,-2.40%,33.00%,24%,6470,32.2%,67.8%,0.47514819881441
DOCU,"Docusign Inc",60.54,-2.02,-3.23%,68.91%,73%,6454,51.4%,48.6%,1.058692185008
TGB,"Trekor Metals Limited",9.51,0.17,+1.82%,27.99%,21%,6449,11.2%,88.8%,0.12587290502793
STLA,"Stellantis N.V.",5.26,0.04,+0.77%,38.48%,40%,6441,28.9%,71.1%,0.40663900414938
LAR,"Lithium Argentina Ag",6.72,0.02,+0.30%,30.30%,2%,6382,86.7%,13.3%,6.5082352941176
OUST,"Ouster Inc",36.23,0.48,+1.34%,25.12%,25%,6368,31.8%,68.2%,0.46626755698826
SEDG,"Solaredge Tech",29.88,-0.21,-0.70%,21.00%,8%,6355,57.3%,42.7%,1.3441534489118
EMR,"Emerson Electric Company",154.96,-2.61,-1.66%,26.79%,18%,6319,15.3%,84.7%,0.18090076621192
GEMI,"Gemini Space Station Inc Cl A",4.66,0.47,+11.22%,70.72%,79%,6318,27.3%,72.7%,0.3752720940357
TENX,"Tenax Therapeutics",2.32,0.47,+25.41%,4.60%,28%,6275,4.4%,95.6%,0.046182060686896
MDT,"Medtronic Inc",91.14,-1.76,-1.89%,61.07%,82%,6271,35.9%,64.1%,0.56033839263498
UNM,"Unumprovident Corp",89.69,0.2,+0.22%,43.96%,67%,6264,1.0%,99.0%,0.0096711798839458
BROS,"Dutch Bros Inc Cl A",51.08,-0.87,-1.67%,3.56%,6%,6139,37.4%,62.6%,0.59828169747462
DLR,"Digital Realty Trust",192.32,3.77,+2.00%,31.68%,23%,6112,90.7%,9.3%,9.7040280210158
AFRM,"Affirm Holdings Inc Cl A",77.94,1.07,+1.39%,50.15%,57%,6096,57.0%,43.0%,1.3276059564719
TJX,"TJX Companies",139.48,-1.23,-0.87%,38.90%,35%,6072,36.0%,64.0%,0.56253216675244
DLTR,"Dollar Tree Inc",134.48,-2.27,-1.66%,71.19%,85%,6029,63.9%,36.1%,1.7719540229885
CG,"The Carlyle Group",48.92,-0.22,-0.45%,29.38%,32%,6013,86.8%,13.2%,6.5921717171717
APO,"Apollo Asset Management",133.18,0.39,+0.29%,29.70%,24%,6001,17.7%,82.3%,0.21453147136207
MELI,"Mercadolibre Inc",1997,49.1,+2.52%,24.63%,22%,5999,47.4%,52.6%,0.90263241357437
SSRM,"Ssr Mining Inc",39.21,0.6,+1.55%,35.88%,14%,5957,16.8%,83.2%,0.20125025206695
LAC,"Lithium Americas Corp",3.25,0.14,+4.50%,5.67%,6%,5799,9.6%,90.4%,0.10625715375811
AVAV,"Aerovironment Inc",147.42,-0.78,-0.53%,48.60%,69%,5751,26.2%,73.8%,0.35413232870261
BYND,"Beyond Meat Inc",14.19,0.04,+0.28%,4.05%,8%,5749,34.9%,65.1%,0.53593374298691
ZVRA,"Zevra Therapeutics Inc",12.04,0.39,+3.35%,4.03%,7%,5744,41.9%,58.1%,0.72130656278094
WDAY,"Workday Inc",194.42,-4.73,-2.38%,55.76%,58%,5700,44.5%,55.5%,0.80151706700379
EIX,"Edison International",74.78,0.81,+1.10%,87.40%,97%,5670,38.1%,61.9%,0.61492452292794
PM,"Philip Morris International",193.92,2.46,+1.28%,32.39%,25%,5612,45.2%,54.8%,0.82326185834958
ZIM,"Zim Integrated Shipping Services Ltd",28.08,-0.3,-1.06%,5.81%,10%,5596,64.3%,35.7%,1.8036072144289
CHWY,"Chewy Inc",24.69,0.19,+0.78%,68.33%,81%,5545,22.5%,77.5%,0.29103608847497
ELF,"E.L.F. Beauty Inc",105.77,-0.18,-0.17%,7.07%,4%,5515,65.3%,34.7%,1.8783924843424
CLYM,"Climb Bio Inc",17.84,1.44,+8.78%,6.53%,33%,5515,0.0%,100.0%,0.0003627789
RTX,"Rtx Corp",210.28,1.06,+0.51%,23.72%,25%,5509,42.2%,57.8%,0.72912743251726
CIEN,"Ciena Corp",387.66,15.71,+4.22%,62.69%,45%,5506,42.8%,57.2%,0.74849158463004
TRIP,"Tripadvisor Inc",10.1,-0.09,-0.93%,6.53%,13%,5486,17.2%,82.8%,0.20730633802817
KOS,"Kosmos Energy Ltd",2.73,-0.13,-4.55%,0.00%,0%,5478,25.7%,74.3%,0.34561532792926
GIS,"General Mills",39.78,-1.14,-2.79%,54.40%,60%,5440,38.7%,61.3%,0.63069544364508
STWD,"Starwood Property Trust",16.12,-0.17,-1.04%,10.64%,10%,5359,97.3%,2.7%,35.705479452055
VOYA,"VOYA Financial Inc",100.56,1.42,+1.43%,8.04%,9%,5343,0.0%,100.0%,0
AMKR,"Amkor Technology",48.7,0.8,+1.67%,42.53%,40%,5262,35.0%,65.0%,0.53949678174371
W,"Wayfair Inc",104.53,1.34,+1.30%,10.27%,8%,5254,38.5%,61.5%,0.62561881188119
LVS,"Las Vegas Sands",47.27,0.3,+0.64%,7.98%,4%,5254,63.9%,36.1%,1.7696362677912
NNE,"Nano Nuclear Energy Inc",19.24,0.97,+5.31%,21.17%,9%,5211,23.8%,76.2%,0.31160332242638
FOXA,"Fox Corp Cl A",70.33,1.12,+1.62%,39.27%,47%,5203,11.9%,88.1%,0.13553033609777
TME,"Tencent Music Entertainment ADR",8.74,0.08,+0.92%,24.63%,15%,5187,24.3%,75.7%,0.32119205298013
FLY,"Firefly Aerospace Inc",22.26,-0.84,-3.64%,31.25%,15%,5164,29.5%,70.5%,0.41751303870436
SOC,"Sable Offshore Corp",4.71,-0.16,-3.29%,24.41%,6%,5149,58.3%,41.7%,1.397113594041
MTCH,"Match Group Inc",42.18,0.45,+1.08%,3.86%,3%,5130,7.3%,92.7%,0.079091291543963
EQX,"Equinox Gold Corp",13.98,0.22,+1.60%,70.06%,65%,5093,27.9%,72.1%,0.38773841961853
ABVX,"Abivax Sa ADR",117.93,1.78,+1.53%,12.11%,11%,5089,23.7%,76.3%,0.31125998454007
AGI,"Alamos Gold Inc",39.02,0.7,+1.83%,63.42%,53%,5060,37.6%,62.4%,0.60177271288382
VLO,"Valero Energy Corp",340.41,-5.59,-1.62%,69.53%,69%,5054,61.7%,38.3%,1.6091894682499
XPOF,"Xponential Fitness Inc Cl A",5.24,0.13,+2.54%,33.66%,27%,5052,99.0%,1.0%,98.058823529412
LUV,"Southwest Airlines Company",40.82,0.11,+0.27%,18.11%,14%,5021,38.2%,61.8%,0.61863313990974
AMPX,"Amprius Technologies Inc",10.18,0.32,+3.25%,2.52%,2%,5016,20.8%,79.2%,0.26188679245283
DE,"Deere & Company",630.66,-17.98,-2.77%,48.58%,39%,5003,50.6%,49.4%,1.0255060728745
UAMY,"United States Antimony Corp",5.2,0.1,+1.96%,4.10%,4%,4958,16.4%,83.6%,0.19613992762364
SHEL,"Shell Plc ADR",92.22,-0.78,-0.84%,43.85%,35%,4911,24.3%,75.7%,0.32051626781393
WSM,Williams-Sonoma,234.74,-3.03,-1.27%,60.96%,69%,4906,52.3%,47.7%,1.098374679213
NCNO,"Ncino Inc",20.81,-0.14,-0.67%,69.43%,83%,4900,4.8%,95.2%,0.050825648723997
APA,"Apa Corp",41.35,-1.61,-3.75%,24.54%,18%,4880,54.8%,45.2%,1.2131519274376
PR,"Permian Resources Corp",23.3,-0.39,-1.65%,44.04%,32%,4868,10.9%,89.1%,0.12217611802674
EL,"Estee Lauder Companies",104.85,0.72,+0.69%,8.47%,3%,4856,42.3%,57.7%,0.73304782298358
COO,"Cooper Companies",73.04,-2.76,-3.64%,55.95%,71%,4825,2.6%,97.4%,0.026595744680851
DY,"Dycom Industries",351.8,-29.15,-7.65%,95.10%,99%,4792,21.7%,78.3%,0.27786666666667
CSX,"CSX Corp",51.51,0.07,+0.14%,43.30%,43%,4719,48.6%,51.4%,0.9459793814433
CNQ,"Canadian Natural Resources",49.59,-1.09,-2.15%,24.03%,24%,4718,42.7%,57.3%,0.7448224852071
BHP,"Bhp Billiton Ltd ADR",98.69,1.56,+1.61%,61.05%,55%,4715,42.6%,57.4%,0.74113737075332
SMMT,"Summit Therapeu ADR",13.36,0.63,+4.95%,41.74%,71%,4706,22.1%,77.9%,0.28298800436205
CVE,"Cenovus Energy Inc",30.76,-1.41,-4.38%,55.30%,48%,4671,58.8%,41.2%,1.4290171606864
ETN,"Eaton Corp",409.2,0.53,+0.13%,45.36%,57%,4669,34.3%,65.7%,0.52183833116037
HRL,"Hormel Foods Corp",23.78,-0.31,-1.29%,37.17%,80%,4666,38.4%,61.6%,0.62352122477383
AEHR,"Aehr Test Systems",95.59,-0.84,-0.87%,38.43%,39%,4665,37.7%,62.3%,0.60419532324622
ATI,"Ati Inc",215.23,5.42,+2.58%,37.59%,39%,4647,91.2%,8.8%,10.306569343066
GRPN,"Groupon Cl A",19.59,-0.04,-0.20%,25.10%,31%,4639,10.2%,89.8%,0.11300383877159
PPTA,"Perpetua Resources Corp",27.02,1.09,+4.20%,8.71%,10%,4615,9.6%,90.4%,0.10671462829736
ASO,"Academy Sports and Outdoors Inc",43.47,-2.68,-5.80%,50.50%,70%,4585,57.1%,42.9%,1.328593194515
NRG,"NRG Energy",113.61,1.83,+1.64%,28.65%,23%,4501,22.2%,77.8%,0.28526556253569
LMT,"Lockheed Martin Corp",556.52,-7.62,-1.35%,30.53%,29%,4464,49.4%,50.6%,0.97434763379036
DCI,"Donaldson Company",93.26,0.83,+0.90%,88.44%,99%,4459,7.1%,92.9%,0.076533075808788
CNC,"Centene Corp",65,-0.65,-0.99%,2.20%,2%,4449,42.5%,57.5%,0.737890625
ACN,"Accenture Plc",186.93,0.4,+0.21%,65.61%,61%,4414,54.6%,45.4%,1.2036944583125
REAL,"The Realreal Inc",11.12,-0.15,-1.33%,24.68%,32%,4408,7.7%,92.3%,0.083579154375615
